"Title","PMID","Year","Month","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title","Label"
"Prevalence of work related upper limb disorders in hairdressers: a cross sectional study on the influence of working conditions and psychological, ergonomic and physical factors.",20037247,2009,NA,"10.3233/WOR-2009-0930 [doi]","A cross sectional study where 145 hairdressers were interviewed for the ","De Smet, E; Germeys, F; De Smet, L","Centrum voor Duurzaam Ondernemen - EHSAL, Europese Hogeschool Brussel, ","eng","Journal Article","Work",NA,"Work (Reading, Mass.)","work"
"Is workaholism good or bad for employee well-being? The distinctiveness of workaholism and work engagement among Japanese employees.",19834258,2009,"Oct",NA,"The aim of the present study is to demonstrate the empirical distinctiveness of ","Shimazu, Akihito; Schaufeli, Wilmar B","Department of Mental Health, The University of Tokyo Graduate School of Medicine, ","eng","Comparative Study; Journal Article","Ind Health",NA,"Industrial health","work"
"Psychopathological issues of technological addiction: new diagnostic criteria for addiction.",19592781,2009,NA,NA,"All forms of addiction (drug addiction, food addiction, sexual addiction, ","Caretti, Vincenzo; Craparo, Giuseppe","Department of Psychology, University of Palermo, Italy.","eng","Journal Article","Stud Health Technol Inform",NA,"Studies in health technology and informatics","work"
"Workaholism and relationship quality: a spillover-crossover perspective.",19210044,2009,"Jan","10.1037/a0013290 [doi]","This study of 168 dual-earner couples examined the relationship between ","Bakker, Arnold B; Demerouti, Evangelia; Burke, Ronald","Department of Work and Organizational Psychology, Erasmus University Rotterdam, ","eng","Journal Article","J Occup Health Psychol",NA,"Journal of occupational health psychology","work"
"[Workaholism--hazardous effect of excessive work involvement].",18846996,2008,NA,NA,"Reviewing the available literature you can come across different definitions of ","Dudek, Bohdan","Instytut Psychologii, Uniwersytet Lodzki, Lodz. bdudek@uni.lodz.pl","pol","English Abstract; Journal Article; Review","Med Pr",NA,"Medycyna pracy","work"
"Stress.",18846841,2008,"Fall",NA,"We all experience stress as a regular, and sometimes damaging and sometimes ","Chambers, David W",NA,"eng","Journal Article","J Am Coll Dent",NA,"The Journal of the American College of Dentists","work"
"Detection of aberrant responding on a personality scale in a military sample: an application of evaluating person fit with two-level logistic regression.",18557693,2008,"Jun","10.1037/1040-3590.20.2.159 [doi]","Person-fit assessment is used to identify persons who respond aberrantly to a ","Woods, Carol M; Oltmanns, Thomas F; Turkheimer, Eric","Department of Psychology, Washington University, St. Louis, MO 63130, USA. ","eng","Evaluation Study; Journal Article","Psychol Assess",NA,"Psychological assessment","work"
"Convergent and discriminant validity of the Marital Disillusionment Scale.",17451027,2007,"Feb",NA,"The Marital Disillusionment Scale, together with measures of divorce proneness, ","Niehuis, Sylvia","Department of Family, Consumer, and Human Development, Utah State University, ","eng","Journal Article; Validation Study","Psychol Rep",NA,"Psychological reports","work"
"A cluster analysis investigation of workaholism as a syndrome.",16551174,2006,"Jan",NA,"Workaholism has been conceptualized as a syndrome although there have been few ","Aziz, Shahnaz; Zickar, Michael J","Department of Psychology, East Carolina University, Greenville, NC 27858-4353, ","eng","Journal Article","J Occup Health Psychol",NA,"Journal of occupational health psychology","work"
"The dangers of feeling like a fake.",16171215,2005,"Sep",NA,"In many walks of life-and business is no exception-there are high achievers who ","de Vries, Manfred F R Kets","Insead, France. manfred.kets-de-vries@insead.edu","eng","Journal Article","Harv Bus Rev",NA,"Harvard business review","work"
"Parents' personality and infants' temperament as contributors to their emerging relationship.",15161398,2004,"May",NA,"The authors examined the contributions of infant's temperament and parent's ","Kochanska, Grazyna; Friesenborg, Amanda E; Lange, Lindsey A; Martel, Michelle M; Kochanska, Grazyna","Department of Psychology, University of Iowa, Iowa City, 52242, USA. ","eng","Journal Article; Research Support, U.S. Gov't, Non-P.H.S.; Research Support, U.S. Gov't, P.H.S.","J Pers Soc Psychol",NA,"Journal of personality and social psychology","work"
"Workaholism, self-esteem, and motives for money.",15154172,2004,"Apr",NA,"This study examined correlations of workaholism types among 69 male and 86 female ","Burke, Ronald J","Schulich School of Business, York University, 4700 Keele Street, Toronto, ON M3J ","eng","Comparative Study; Journal Article; Research Support, Non-U.S. Gov't","Psychol Rep",NA,"Psychological reports","work"
"Workaholism and divorce among Australian psychologists.",14563034,2003,"Aug",NA,"A study of Australian psychologists compared scores on workaholism components ","Burke, Ronald; Burgess, Zena; Oberklaid, Fay","School of Buisness, York University, Toronto, ON, Canada.","eng","Journal Article; Research Support, Non-U.S. Gov't","Psychol Rep",NA,"Psychological reports","work"
"Workaholism components among employees working full- and part-time.",14563032,2003,"Aug",NA,"This exploratory study compared Spence and Robbins' self-reported workaholism ","Burke, Ronald J","School of Business, York University, Toronto, ON, Canada.","eng","Comparative Study; Journal Article; Research Support, Non-U.S. Gov't","Psychol Rep",NA,"Psychological reports","work"
"Psychometric properties of Spence and Robbins' measures of workaholism components.",12585519,2002,"Dec",NA,"There has been a recent increase in attention devoted to the study of ","Burke, Ronald J; Richardsen, Astrid M; Martinussen, Monica","Department of Organizational Behaviour, Schulich School of Business, York ","eng","Journal Article; Research Support, Non-U.S. Gov't","Psychol Rep",NA,"Psychological reports","work"
"Relations of the Arabic Type A behavior scale with measures of optimism and pessimism.",12585510,2002,"Dec",NA,"This study investigated the relation of Type A behavior dimensions and measures ","Hasan, Huda J T M","Psychology Department, College of Social Sciences, Kuwait University, P.O. Box ","eng","Comparative Study; Journal Article","Psychol Rep",NA,"Psychological reports","work"
"Workaholism among a sample of Turkish managers and professionals: an exploratory study.",12353804,2002,"Aug",NA,"This exploratory study attempted to replicate previous North American research on ","Burke, Ronald J; Koksal, Hayal","Department of Organizational Behavior, York University, Schulich School of ","eng","Evaluation Study; Journal Article; Research Support, Non-U.S. Gov't","Psychol Rep",NA,"Psychological reports","work"
"Personality traits and pathology in older and younger incarcerated women.",11920697,2002,"Apr",NA,"Personality disorders were examined in 157 incarcerated women, using the Schedule ","Hurt, Susan; Oltmanns, Thomas F","Department of Psychology, University of Virginia, Charlottesville 22904-4400, ","eng","Journal Article","J Clin Psychol",NA,"Journal of clinical psychology","work"
"Spence and Robbins' measures of workaholism components: test-retest stability.",11508039,2001,"Jun",NA,"There has been a recent increase in research devoted to the study of workaholism, ","Burke, R J","Schulich School of Business, York University, 4700 Keele Street, Toronto, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Psychol Rep",NA,"Psychological reports","work"
"Workaholism and divorce.",10778273,2000,"Feb",NA,"This study compared workaholism components and workaholic behaviors of managers ","Burke, R J","School of Business, York University, Toronto, Ontario, Canada.","eng","Journal Article; Research Support, Non-U.S. Gov't","Psychol Rep",NA,"Psychological reports","work"
"Reasons for rheumatology department admission in 125 patients with disk-related sciatica.",10380258,1999,"May",NA,"OBJECTIVES: To identify medical and nonmedical reasons for admission of ","Berthelot, J M; Glemarec, J; Laborie, Y; Varin, S; Maugars, Y","Rheumatology Department, Nantes Teaching Hospital, France.","eng","Journal Article","Rev Rhum Engl Ed",NA,"Revue du rhumatisme (English ed.)","work"
"The Work Addiction Risk Test: development of a tentative measure of workaholism.",10214644,1999,"Feb",NA,"The development and analyses of the psychometric characteristics of a tentative ","Robinson, B E","Department of Counseling, Special Education, and Child Development University of ","eng","Journal Article; Research Support, Non-U.S. Gov't","Percept Mot Skills",NA,"Perceptual and motor skills","work"
"[Chronic fatigue syndrome--a disease entity or an unspecified psychosomatic disorder?].",9487622,1997,"Dec",NA,"In spite of its nature as an often severe and disabeling disease, it is still ","Albus, C","Institut und Poliklinik fur Psychosomatik und Psychotherapie, Universitat zu ","ger","English Abstract; Journal Article","Z Arztl Fortbild Qualitatssich",NA,"Zeitschrift fur arztliche Fortbildung und Qualitatssicherung","work"
"Risk of addiction to work and family functioning.",9293197,1997,"Aug",NA,"A total of 107 self-identified workaholics from across the United States and ","Robinson, B E; Post, P","Department of Counseling, Special Education and Child Development, University of ","eng","Journal Article; Research Support, Non-U.S. Gov't","Psychol Rep",NA,"Psychological reports","work"
"Concurrent validity of the Work Addiction Risk Test as a measure of workaholism.",9009786,1996,"Dec",NA,"The Work Addiction Risk Test was administered, with a measure of anxiety and two ","Robinson, B E","Department of Counseling, Special Education, and Child Development, University of ","eng","Journal Article","Psychol Rep",NA,"Psychological reports","work"
"Personality characteristics of successful Navy submarine personnel.",8935516,1996,"Apr",NA,"This study evaluated the personality characteristics of senior enlisted and ","Moes, G S; Lall, R; Johnson, W B","Submarine Squadron Seven, Medical Department Pearl Harbor, HI 96860-5080, USA.","eng","Journal Article","Mil Med",NA,"Military medicine","work"
"Organizational impact of workaholism: suggestions for researching the negative outcomes of excessive work.",9547036,1996,"Jan",NA,"Excessive work can be viewed as an addictive behavior, and, as such, it will have ","Porter, G","School of Business, Rutgers-The State University of New Jersey, Camden 08102, ","eng","Journal Article","J Occup Health Psychol",NA,"Journal of occupational health psychology","work"
"Measuring workaholism: content validity of the Work Addiction Risk Test.",8559897,1995,"Oct",NA,"A total of 20 psychotherapists, randomly selected from a state list, critically ","Robinson, B E; Phillips, B","Department of Human Services, University of North Carolina at Charlotte 28223, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Psychol Rep",NA,"Psychological reports","work"
"Split-half reliability of the Work Addiction Risk Test: development of a measure of workaholism.",7480490,1995,"Jun",NA,NA,"Robinson, B E; Post, P","Department of Human Services, University of North Carolina at Charlotte 28223, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Psychol Rep",NA,"Psychological reports","work"
"Validity of the Work Addiction Risk Test.",8177682,1994,"Feb",NA,NA,"Robinson, B E; Post, P","Department of Human Services, University of North Carolina, Charlotte 28223.","eng","Journal Article","Percept Mot Skills",NA,"Perceptual and motor skills","work"
"Workaholism. Learning self-care to prevent burnout.",1444349,1992,"Nov",NA,NA,"Vaughn, G","Reforming Feelings Counseling and Consulting, Liberty, Mo.","eng","Journal Article","AORN J",NA,"AORN journal","work"
"Test-retest reliability of the Work Addiction Risk Test.",1608730,1992,"Jun",NA,NA,"Robinson, B E; Post, P; Khakee, J F","Child and Family Development, University of North Carolina, Charlotte 28223.","eng","Journal Article; Research Support, Non-U.S. Gov't","Percept Mot Skills",NA,"Perceptual and motor skills","work"
"Workaholism: definition, measurement, and preliminary results.",16370875,1992,"Feb",NA,"Questionnaires were developed to assess the concept of workaholism, defined in ","Spence, J T; Robbins, A S","Department of Psychology, University of Texas at Austin, 78712, USA.","eng","Journal Article","J Pers Assess",NA,"Journal of personality assessment","work"
"Specific strategies: interventions for identified problem behaviors.",2081113,1990,"Dec",NA,"Negativism, complaining, underachievement, game playing, passive-aggressive ","Reed, S A",NA,"eng","Journal Article","Nurse Managers Bookshelf",NA,"Nurse managers' bookshelf","work"
"From one addiction to another: life after alcohol and drug abuse.",2586856,1989,"Nov",NA,"Once the alcoholic or drug addict has stopped drinking or using drugs, other ","Hatcher, A S","Department of Human Services, Metropolitan State College, Denver, Co.","eng","Journal Article","Nurse Pract",NA,"The Nurse practitioner","work"
"'Workaholism' often sign of success.",10274519,1986,"Jan-Feb",NA,NA,"Korn, E R; Pratt, G J",NA,"eng","Journal Article","Hosp Manager",NA,"The Hospital manager","work"
