"Title","PMID"
"Moderating effects of information-oriented versus escapism-oriented motivations on the relationship between psychological well-being and problematic use of video game live-streaming services.","31328955"
"A pilot study of a group mindfulness-based cognitive-behavioral intervention for smartphone addiction among university students.","30418075"
"Internet gaming disorder: deficits in functional and structural connectivity in the ventral tegmental area-Accumbens pathway.","30054871"
"Predictors and consequences of ""Phubbing"" among adolescents and youth in India: An impact evaluation study.","29386960"
"Internet Gamblers Differ on Social Variables: A Latent Class Analysis.","28028687"
"Validation of the Social Networking Activity Intensity Scale among Junior Middle School Students in China.","27798699"
"Satisfying needs through Social Networking Sites: A pathway towards problematic Internet use for socially anxious people?","29531977"
"Physiological indicators of pathologic video game use in adolescence.","25586229"
"[Functional connectivity of temporal parietal junction in online game addicts:a resting-state functional magnetic resonance imaging study].","24746086"
"Principles for the wise use of computers by children.","19851906"
"Problematic Internet Use among Adults: A Cross-Cultural Study in 15 Countries.","36769675"
"Longitudinal Investigations of Autoregressive Cross-Lagged Path Models Among Internet Use, Executive Function Problems, and Maternal Control in Young Korean Children.","35656350"
"Smartphone usage and addiction among undergraduate dental students in Malaysia: A cross-sectional study.","35573625"
"Parent-Child Relationship Quality and Internet Use in a Developing Country: Adolescents' Perspectives.","35295385"
"The Self-perception of Text message Dependence Scale (STDS): A Brazilian-Portuguese validation and expansion of its psychometric properties.","35291222"
"Musculoskeletal Consequences in Cyber-Addicted Students - Is It Really A Matter of Health? A ROC Curve Analysis for Prioritizing Risk Factors.","32814697"
"The problematic use of social networking sites associates with elevated symptoms in patients with major depressive disorder.","32390484"
"What Types of Internet Services Make Adolescents Addicted? Correlates of Problematic Internet Use.","32368065"
"Lateral orbitofrontal gray matter abnormalities in subjects with problematic smartphone use.","31545101"
"Chronotype: implications for sleep quality in medical students.","31140322"
"Problematic Video Gaming and Problematic Internet Use Among Polish Young Adults.","30110198"
"Health-related quality of life among female university students in Dammam district: Is Internet use related?","29386958"
"Problematic internet use (PIU): Associations with the impulsive-compulsive spectrum. An application of machine learning in psychiatry.","27580487"
"Virtual addictions: An examination of problematic social casino game use among at-risk gamblers.","26739340"
"Decreased prefrontal lobe interhemispheric functional connectivity in adolescents with internet gaming disorder: a primary study using resting-state FMRI.","25738502"
"The impact of parental migration on health status and health behaviours among left behind adolescent school children in China.","20128901"
"The role of repetitive transcranial magnetic stimulation (rTMS) in the treatment of behavioral addictions: Two case reports and review of the literature.","34232905"
"A comprehensive review on emerging trends in the dynamic evolution of digital addiction and depression.","36844332"
"The Malay version of smartphone addiction scale: Development, factor structure and validation of a short form for Malaysian adolescents.","32918427"
"The relationship between smartphone overuse and sleep in younger children: a prospective cohort study.","32248898"
"An Innovative, Unobtrusive Approach to Investigate Smartphone Interaction in Nonaddicted Subjects Based on Wearable Sensors: A Pilot Study.","30720738"
"Females are more vulnerable to Internet gaming disorder than males: Evidence from cortical thickness abnormalities.","30448109"
"Smoking, ADHD, and Problematic Video Game Use: A Structural Modeling Approach.","29652524"
"Associations between prospective symptom changes and slow-wave activity in patients with Internet gaming disorder: A resting-state EEG study.","28225502"
"Compensatory increase of functional connectivity density in adolescents with internet gaming disorder.","27975158"
"The relationship between online game addiction and aggression, self-control and narcissistic personality traits.","18166402"
"A cross-sectional analysis of video games and attention deficit hyperactivity disorder symptoms in adolescents.","17059614"
"Altered Functional Connectivity of the Nucleus Accumbens and Amygdala in Cyber Addiction: A Resting State Functional Magnetic Resonance Imaging Study.","37119223"
"Sustained dysfunctional information processing in patients with Internet gaming disorder: 6-month follow-up ERP study.","28885359"
"Addictive Potential of Social Media: A Cross Sectional Study in Portugal.","36898203"
"Problematic social media use is statistically predicted by using social media for coping motives and by positive reinforcement processes in individuals with high COVID-19-related stress levels.","36580866"
"[The Influence of Parental Self-Esteem on Late School-Aged Children's Media Device Addiction: The Mediating Effect of Marital Conflict and Children's Self-Esteem].","36117303"
"The Associations between Daytime Physical Activity, While-in-Bed Smartphone Use, Sleep Delay, and Sleep Quality: A 24-h Investigation among Chinese College Students.","35955049"
"Problematic internet use as a moderator between personality dimensions and internalizing and externalizing symptoms in adolescence.","35068906"
"The association between problematic internet use and neck pain among Japanese schoolteachers.","34888997"
"[The Russian rural school children of adolescent age as Internet users].","32306584"
"Psychometric validation of the Internet Gaming Disorder-20 Test among Chinese middle school and university students.","31120320"
"Effect of Abstinence from Social Media on Time Perception: Differences between Low- and At-Risk for Social Media ""Addiction"" Groups.","30488331"
"Impulsivity and history of behavioral addictions are associated with drug use in adolescents.","28570913"
