"Title","PMID","Year","Month","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title","Label"
"Commonalities in the psychological factors associated with problem gambling and Internet dependence.",20575708,2010,"Aug",NA,"The most commonly applied conceptual approach for excessive Internet use has been ","Dowling, N A; Brown, M","Problem Gambling Research and Treatment Centre, Melbourne Graduate School of ","eng","Comparative Study; Journal Article","Cyberpsychol Behav Soc Netw",NA,"Cyberpsychology, behavior and social networking","behavioural_addictions"
"Pathological gambling and substance use disorders.",20575651,2010,"Sep","10.3109/00952991003721118 [doi]","BACKGROUND: Pathological gambling (CPG) has been considered as a behavioral ","Wareham, Justin D; Potenza, Marc N","Department of Psychiatry, Yale University School of Medicine, Connecticut Mental ","eng","Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Review","Am J Drug Alcohol Abuse","Declaration of interest: Dr. Potenza has received financial support or ","The American journal of drug and alcohol abuse","behavioural_addictions"
"Tanning as a behavioral addiction.",20545604,2010,"Sep","10.3109/00952990.2010.491883 [doi]","BACKGROUND: Persistent tanning despite potentially fatal consequences suggests a ","Kourosh, Arianne S; Harrington, Cynthia R; Adinoff, Bryon","University of Texas Southwestern Medical Center at Dallas, USA.","eng","Journal Article; Review","Am J Drug Alcohol Abuse",NA,"The American journal of drug and alcohol abuse","behavioural_addictions"
"Is love passion an addictive disorder?",20545601,2010,"Sep","10.3109/00952990.2010.495183 [doi]","AIMS: Inquiry regarding the relationship between passionate love and addiction ","Reynaud, Michel; Karila, Laurent; Blecha, Lisa; Benyamina, Amine","Inserm, U, Paris, France. michel.reynaud@pbr.aphp.fr","eng","Journal Article; Review","Am J Drug Alcohol Abuse",NA,"The American journal of drug and alcohol abuse","behavioural_addictions"
"[Pathological gambling and computergame-addiction. Current state of research regarding two subtypes of behavioural addiction].",20195558,2010,"Apr","10.1007/s00103-010-1038-7 [doi]","Behavioral addictions, like pathological gambling and computer game addiction (or ","Wolfling, K; Muller, K W","Ambulanz fur Spielsucht, Klinik und Poliklinik fur Psychosomatische Medizin und ","ger","English Abstract; Journal Article","Bundesgesundheitsblatt Gesundheitsforschung Gesundheitsschutz",NA,"Bundesgesundheitsblatt, Gesundheitsforschung, Gesundheitsschutz","behavioural_addictions"
"[What do we mean by addiction?].",20182678,2010,"Apr","10.1007/s00103-010-1034-y [doi]","In the past, addiction disorders were considered to be mainly substance use ","Haasen, C; Kutzer, A; Schafer, I","Klinik fur Psychiatrie und Psychotherapie, Universitatsklinikum ","ger","English Abstract; Journal Article","Bundesgesundheitsblatt Gesundheitsforschung Gesundheitsschutz",NA,"Bundesgesundheitsblatt, Gesundheitsforschung, Gesundheitsschutz","behavioural_addictions"
"[The new types of addiction].",19899381,2009,"Sep",NA,"Addiction is characterized by the inability to control his consumption of product ","Semaille, P","D.M.G.-U.L.B. Pascal.Semaille@ulb.ac.be","fre","English Abstract; Journal Article; Review","Rev Med Brux",NA,"Revue medicale de Bruxelles","behavioural_addictions"
"Serotonin function in pathological gambling: blunted growth hormone response to sumatriptan.",19825906,2010,"Dec","10.1177/0269881109106907 [doi]","Pathological gambling is a disruptive behaviour and an important public health ","Pallanti, Stefano; Bernardi, Silvia; Allen, Andrea; Hollander, Eric","Department of Psychiatry, The Mount Sinai School of Medicine, 1 Gustave Levy ","eng","Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural","J Psychopharmacol",NA,"Journal of psychopharmacology (Oxford, England)","behavioural_addictions"
"[Computer games in childhood and adolescence: relations to addictive behavior, ADHD, and aggression].",19739057,2009,"Sep","10.1024/1422-4917.37.5.393 [doi]","Playing computer games has become one of the main leisure activities in children ","Frolich, Jan; Lehmkuhl, Gerd; Dopfner, Manfred","Klinik und Poliklinik fur Psychiatrie und Psychiatrie des Kindes- und ","ger","English Abstract; Journal Article; Review","Z Kinder Jugendpsychiatr Psychother",NA,"Zeitschrift fur Kinder- und Jugendpsychiatrie und Psychotherapie","behavioural_addictions"
"Impulsivity and response inhibition in alcohol dependence and problem gambling.",19727677,2009,"Nov","10.1007/s00213-009-1645-x [doi]","INTRODUCTION: Impulsivity is a central feature of drug addiction and may arise as ","Lawrence, Andrew J; Luty, Jason; Bogdan, Nadine A; Sahakian, Barbara J; Clark, Luke","Behavioural and Clinical Neuroscience Institute, University of Cambridge, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Psychopharmacology (Berl)",NA,"Psychopharmacology","behavioural_addictions"
"Problem gamblers share deficits in impulsive decision-making with alcohol-dependent individuals.",19466924,2009,"Jun","10.1111/j.1360-0443.2009.02533.x [doi]","AIMS: Problem gambling has been proposed to represent a 'behavioural addiction' ","Lawrence, Andrew J; Luty, Jason; Bogdan, Nadine A; Sahakian, Barbara J; Clark, Luke","Behavioural and Clinical Neuroscience Institute, University of Cambridge, ","eng","Comparative Study; Journal Article; Multicenter Study; Research Support, Non-U.S. Gov't","Addiction",NA,"Addiction (Abingdon, England)","behavioural_addictions"
"Decision-making and prepotent response inhibition functions in excessive internet users.",19238122,2009,"Feb",NA,"INTRODUCTION: Excessive Internet use (EIU), also described as Internet addiction ","Sun, De-Lin; Chen, Zu-Ji; Ma, Ning; Zhang, Xiao-Chu; Fu, Xian-Ming; Zhang, Da-Ren","Division of Bio-X Interdisciplinary Sciences, the Hefei National Laboratory for ","eng","Comparative Study; Journal Article; Research Support, Non-U.S. Gov't","CNS Spectr",NA,"CNS spectrums","behavioural_addictions"
"[Benzodiazepine dependence: causalities and treatment options].",19101875,2009,"Jan","10.1055/s-0028-1100831 [doi]","Benzodiazepines are very often prescribed because of their anxiolytic, sedative ","Heberlein, A; Bleich, S; Kornhuber, J; Hillemacher, T","Psychiatrische und Psychotherapeutische Klinik, Universitatsklinikum Erlangen, ","ger","English Abstract; Journal Article; Review","Fortschr Neurol Psychiatr",NA,"Fortschritte der Neurologie-Psychiatrie","behavioural_addictions"
"Comparison of personality traits in pedophiles, abstinent opiate addicts, and healthy controls: considering pedophilia as an addictive behavior.",19008734,2008,"Nov","10.1097/NMD.0b013e31818b4e3d [doi]","To investigate the model of pedophilia as a disorder of addictive behavior, ","Cohen, Lisa J; Grebchenko, Yuli F; Steinfeld, Matthew; Frenda, Steven J; Galynker, Igor I","Department of Psychiatry, Beth Israel Medical Center, New York, New York 10003, ","eng","Journal Article; Research Support, Non-U.S. Gov't","J Nerv Ment Dis",NA,"The Journal of nervous and mental disease","behavioural_addictions"
"Classifying hypersexual disorders: compulsive, impulsive, and addictive models.",18996299,2008,"Dec","10.1016/j.psc.2008.06.007 [doi]","In closing, we argue for two conclusions. First, there are advantages to using ","Stein, Dan J","University of Cape Town, Private Bag X3, Rondebosch 7701, Cape Town, South ","eng","Journal Article; Research Support, Non-U.S. Gov't","Psychiatr Clin North Am",NA,"The Psychiatric clinics of North America","behavioural_addictions"
"[Exercise addiction: a literature review].",18956613,2008,NA,NA,"Exercise in appropriate quantity and of proper quality contributes significantly ","Demetrovics, Zsolt; Kurimay, Tamas","Eotvos Lorand Tudomanyegyetem, Addiktologiai Tanszeki Szakcsoport. ","hun","English Abstract; Journal Article; Review","Psychiatr Hung",NA,"Psychiatria Hungarica : A Magyar Pszichiatriai Tarsasag tudomanyos folyoirata","behavioural_addictions"
"Review. The neurobiology of pathological gambling and drug addiction: an overview and new findings.",18640909,2008,"Oct","10.1098/rstb.2008.0100 [doi]","Gambling is a prevalent recreational behaviour. Approximately 5% of adults have ","Potenza, Marc N","Department of Psychiatry, Yale University School of Medicine, Connecticut Mental ","eng","Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S.; Review","Philos Trans R Soc Lond B Biol Sci",NA,"Philosophical transactions of the Royal Society of London. Series B, Biological ","behavioural_addictions"
"The pharmacology of the endocannabinoid system: functional and structural interactions with other neurotransmitter systems and their repercussions in behavioral addiction.",18422831,2008,"Jun","10.1111/j.1369-1600.2008.00105.x [doi]","Addiction is a chronic, recurring and complex disorder. It is characterized by ","Lopez-Moreno, Jose Antonio; Gonzalez-Cuevas, Gustavo; Moreno, Guillermo; Navarro, Miguel","Department of Psychobiology, Faculty of Psychology, Campus de Somosaguas, ","eng","Journal Article; Research Support, Non-U.S. Gov't; Review","Addict Biol",NA,"Addiction biology","behavioural_addictions"
"[The course of training mania depending on its development and anabolic steroids abuse].",18379475,2007,NA,NA,"A rare variant of non-chemical addiction - training mania is described. Based on ","Tereshchenko, Iu V",NA,"rus","English Abstract; Journal Article","Zh Nevrol Psikhiatr Im S S Korsakova",NA,"Zhurnal nevrologii i psikhiatrii imeni S.S. Korsakova","behavioural_addictions"
"[Computer game addiction: a psychopathological symptom complex in adolescence].",18027346,2008,"Jul",NA,"OBJECTIVE: Cases of excessive computer gaming are increasingly reported by ","Wolfling, Klaus; Thalemann, Ralf; Grusser-Sinopoli, Sabine M","Medizinische Psychologie und Medizinische Soziologie, Klinik und Poliklinik fur ","ger","English Abstract; Journal Article","Psychiatr Prax",NA,"Psychiatrische Praxis","behavioural_addictions"
"Asian-americans, addictions, and barriers to treatment.",20428303,2007,"Nov",NA,"Asian-American Pacific Islanders (AAPI) are one of the fastest growing minority ","Fong, Timothy W; Tsuang, John","Dr. Fong is with the David Geffen School of Medicine at UCLA, Semel Institute of ","eng","Journal Article","Psychiatry (Edgmont)",NA,"Psychiatry (Edgmont (Pa. : Township))","behavioural_addictions"
"Specific cue reactivity on computer game-related cues in excessive gamers.",17592953,2007,"Jun",NA,"It has been posited that excessive computer game playing behavior, referred to as ","Thalemann, R; Wolfling, K; Grusser, S M","Interdisciplinary Research Group on Addiction, Berlin Institute for Medical ","eng","Journal Article","Behav Neurosci",NA,"Behavioral neuroscience","behavioural_addictions"
"Over-connected? A qualitative exploration of the relationship between Australian youth and their mobile phones.",17560644,2008,"Feb",NA,"In Australia, youth are the most prolific users of mobile phones, however, there ","Walsh, Shari P; White, Katherine M; Young, Ross M","School of Psychology and Counselling, Queensland University of Technology, ","eng","Journal Article","J Adolesc",NA,"Journal of adolescence","behavioural_addictions"
"[Behavioural addiction : an independent diagnostic category?].",17508195,2007,"Sep",NA,"Until recently knowledge was limited with respect to clinically relevant ","Grusser, S M; Poppelreuter, S; Heinz, A; Albrecht, U; Sass, H","Interdisziplinare Suchtforschungsgruppe Berlin, Institut fur Medizinische ","ger","English Abstract; Journal Article; Review","Nervenarzt",NA,"Der Nervenarzt","behavioural_addictions"
"Dopamine genes and pathological gambling in discordant sib-pairs.",17394052,2007,"Dec",NA,"Pathological gambling (PG) is an impulse control disorder that has been ","da Silva Lobo, Daniela Sabbatini; Vallada, Homero P; Knight, Joanne; Martins, Silvia S; Tavares, Hermano; Gentil, Valentim; Kennedy, James L","Laboratory of Medical Investigation (LIM-23)-Psychopharmacology, Department and ","eng","Journal Article; Research Support, Non-U.S. Gov't","J Gambl Stud",NA,"Journal of gambling studies","behavioural_addictions"
"Diagnostic instruments for behavioural addiction: an overview.",19742294,2007,"Oct","Doc11","In non-substance-related addiction, the so-called behavioural addiction, no ","Albrecht, Ulrike; Kirschner, Nina Ellen; Grusser, Sabine M","Medical Psychology and Medical Sociology, Clinic and Policlinic for Psychosomatic ","eng","Journal Article","Psychosoc Med",NA,"Psycho-social medicine","behavioural_addictions"
"The genetics of gambling and behavioral addictions.",17146407,2006,"Dec",NA,"Behavioral addictions are considered as the repetitive occurrence of impulsive ","Lobo, Daniela S S; Kennedy, James L","Centre for Addiction and Mental Health, University of Toronto, Toronto, Ontario, ","eng","Journal Article; Research Support, Non-U.S. Gov't; Review","CNS Spectr",NA,"CNS spectrums","behavioural_addictions"
"An A-B-C model of habit disorders: hair-pulling, skin-picking, and other stereotypic conditions.",17075554,2006,"Nov",NA,"Severe hair-pulling is characteristic of trichotillomania, an impulse control ","Stein, Dan J; Chamberlain, Samuel R; Fineberg, Naomi","Department of Mental Health and Psychiatry, University of Cape Town, South ","eng","Case Reports; Journal Article; Research Support, Non-U.S. Gov't; Review","CNS Spectr",NA,"CNS spectrums","behavioural_addictions"
"Substance abuse treatment and psychiatric comorbidity: do benefits spill over? Analysis of data from a prospective trial among cocaine-dependent homeless persons.",16965639,2006,"Sep",NA,"BACKGROUND: Comorbid psychiatric illness can undermine outcomes among homeless ","Kertesz, Stefan G; Madan, Alok; Wallace, Dennis; Schumacher, Joseph E; Milby, Jesse B","Div. of Preventive Med., Univ. of Alabama at Birmingham, School of Med. and the ","eng","Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural","Subst Abuse Treat Prev Policy",NA,"Substance abuse treatment, prevention, and policy","behavioural_addictions"
