"Title","PMID","Year","Month","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title","Label"
"Dysfunctional information processing during an auditory event-related potential task in individuals with Internet gaming disorder.","26812042",2016,"Jan","10.1038/tp.2015.215 [doi]","Internet gaming disorder (IGD) leading to serious impairments in cognitive, ","Park, M; Choi, J-S; Park, S M; Lee, J-Y; Jung, H Y; Sohn, B K; Kim, S N; Kim, D J; Kwon, J S","Department of Psychiatry, SMG-SNU Boramae Medical Center, Seoul, Republic of ; Department of Psychiatry, SMG-SNU Boramae Medical Center, Seoul, Republic of ; Department of Psychiatry and Behavioral Science, Seoul National University ; Department of Psychiatry, SMG-SNU Boramae Medical Center, Seoul, Republic of ; Department of Psychiatry, SMG-SNU Boramae Medical Center, Seoul, Republic of ; Department of Psychiatry and Behavioral Science, Seoul National University ; Department of Psychiatry, SMG-SNU Boramae Medical Center, Seoul, Republic of ; Department of Psychiatry and Behavioral Science, Seoul National University ; Department of Psychiatry, SMG-SNU Boramae Medical Center, Seoul, Republic of ; Department of Psychiatry and Behavioral Science, Seoul National University ; Department of Psychiatry and Behavioral Science, Seoul National University ; Department of Psychiatry, Seoul St. Mary's Hospital, The Catholic University of ; Department of Psychiatry and Behavioral Science, Seoul National University ","eng","Journal Article; Research Support, Non-U.S. Gov't","Transl Psychiatry",NA,"Translational psychiatry","gaming"
"Behavioral addictions in addiction medicine: from mechanisms to practical considerations.","26806783",2016,NA,"S0079-6123(15)00141-7 [pii]; 10.1016/bs.pbr.2015.08.003 [doi]","Recent progress has been made in our understanding of nonsubstance or ","Banz, Barbara C; Yip, Sarah W; Yau, Yvonne H C; Potenza, Marc N","Department of Psychiatry, Yale University School of Medicine, New Haven, CT, USA.; Department of Psychiatry, Yale University School of Medicine, New Haven, CT, USA.; Department of Neurology and Neurosurgery, Montreal Neurological Institute, McGill ; Department of Psychiatry, Yale University School of Medicine, New Haven, CT, USA; ","eng","Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Review","Prog Brain Res","Disclosures: The authors report that they have no financial conflicts of interest ","Progress in brain research","gaming"
"A failure of suppression within the default mode network in depressed adolescents with compulsive internet game play.","26802508",2016,"Apr","S0165-0327(15)31110-1 [pii]; 10.1016/j.jad.2016.01.013 [doi]","BACKGROUND: Individuals who are chronic, compulsive video game players experience ","Han, Doug Hyun; Kim, Sun Mi; Bae, Sujin; Renshaw, Perry F; Anderson, Jeffrey S","Department of Psychiatry, Chung Ang University Hospital, Seoul 156-755, South ; Department of Psychiatry, Chung Ang University Hospital, Seoul 156-755, South ; Department of Psychiatry, Chung Ang University Hospital, Seoul 156-755, South ; Brain Institute, University of Utah, Salt Lake City, UT 84108, United States.; Departments of Radiology and Bioengineering, University of Utah, Salt Lake City, ","eng","Journal Article; Research Support, Non-U.S. Gov't","J Affect Disord",NA,"Journal of affective disorders","gaming"
"Frontostriatal circuits, resting state functional connectivity and cognitive control in internet gaming disorder.","26769234",2017,"May","10.1111/adb.12348 [doi]","Converging evidence has identified cognitive control deficits in internet gaming ","Yuan, Kai; Yu, Dahua; Cai, Chenxi; Feng, Dan; Li, Yangding; Bi, Yanzhi; Liu, Jixin; Zhang, Yi; Jin, Chenwang; Li, Linling; Qin, Wei; Tian, Jie","School of Life Science and Technology, Xidian University, China.; Engineering Research Center of Molecular and Neuro Imaging Ministry of Education, ; Information Processing Laboratory, School of Information Engineering, Inner ; Information Processing Laboratory, School of Information Engineering, Inner ; School of Life Science and Technology, Xidian University, China.; Engineering Research Center of Molecular and Neuro Imaging Ministry of Education, ; School of Life Science and Technology, Xidian University, China.; Engineering Research Center of Molecular and Neuro Imaging Ministry of Education, ; School of Life Science and Technology, Xidian University, China.; Engineering Research Center of Molecular and Neuro Imaging Ministry of Education, ; School of Life Science and Technology, Xidian University, China.; Engineering Research Center of Molecular and Neuro Imaging Ministry of Education, ; School of Life Science and Technology, Xidian University, China.; Engineering Research Center of Molecular and Neuro Imaging Ministry of Education, ; School of Life Science and Technology, Xidian University, China.; Engineering Research Center of Molecular and Neuro Imaging Ministry of Education, ; Department of Medical Imaging, the First Affiliated Hospital of Medical College, ; Shenzhen Institute of Advanced Technology, Chinese Academy of Sciences, China.; School of Life Science and Technology, Xidian University, China.; Engineering Research Center of Molecular and Neuro Imaging Ministry of Education, ; School of Life Science and Technology, Xidian University, China.; Engineering Research Center of Molecular and Neuro Imaging Ministry of Education, ; Institute of Automation, Chinese Academy of Sciences, China.","eng","Journal Article","Addict Biol",NA,"Addiction biology","gaming"
"Characteristics and Psychiatric Symptoms of Internet Gaming Disorder among Adults Using Self-Reported DSM-5 Criteria.","26766947",2016,"Jan","10.4306/pi.2016.13.1.58 [doi]","OBJECTIVE: The Section III of the Diagnostic and Statistical Manual of Mental ","Kim, Na Ri; Hwang, Samuel Suk-Hyun; Choi, Jung-Seok; Kim, Dai-Jin; Demetrovics, Zsolt; Kiraly, Orsolya; Nagygyorgy, Katalin; Griffiths, Mark D; Hyun, So Yeon; Youn, Hyun Chul; Choi, Sam-Wook","Laboratory of Addiction Policy, Seoul St. Mary's Hospital, The Catholic ; Department of Psychology, Chonnam National University, Gwangju, Republic of ; Department of Psychiatry, SMG-SNU Boramae Medical Center, Seoul, Republic of ; Seoul St. Mary's Hospital, College of Medicine, The Catholic University of Korea, ; Institute of Psychology, Eotvos Lorand University, Budapest, Hungary.; Institute of Psychology, Eotvos Lorand University, Budapest, Hungary.; Institute of Psychology, Eotvos Lorand University, Budapest, Hungary.; Nottingham Trent University, Psychology Division, Nottingham, United Kingdom.; Eulji Addiction Institute, Gangnam Eulji Hospital, Eulji University, Seoul, ; Chungmugong Leadership Center, Naval Education and Training Command, Republic of ; Korea Institute on Behavioral Addictions, Easy Brain Clinic, Seoul, Republic of ","eng","Journal Article","Psychiatry Investig",NA,"Psychiatry investigation","gaming"
"Diagnostic Criteria for Problematic Internet Use among U.S. University Students: A Mixed-Methods Evaluation.","26751569",2016,NA,"10.1371/journal.pone.0145981 [doi]; e0145981","Empirical studies have identified increasing rates of problematic Internet use ","Li, Wen; O'Brien, Jennifer E; Snyder, Susan M; Howard, Matthew O","School of Social Work, University of North Carolina at Chapel Hill, Chapel Hill, ; School of Social Work, University of North Carolina at Chapel Hill, Chapel Hill, ; School of Social Work, Georgia State University, Atlanta, GA, United States of ; School of Social Work, University of North Carolina at Chapel Hill, Chapel Hill, ","eng","Journal Article","PLoS One","Competing Interests: The authors have declared that no competing interests exist.","PloS one","gaming"
"Virtual addictions: An examination of problematic social casino game use among at-risk gamblers.","26739340",2017,"Jan","S0306-4603(15)30073-3 [pii]; 10.1016/j.addbeh.2015.12.007 [doi]","The overlap of gaming and gambling activities within online digital technologies ","Gainsbury, Sally M; King, Daniel L; Russell, Alex M T; Delfabbro, Paul; Hing, Nerilee","Centre for Gambling Education & Research, Southern Cross University, PO Box 157, ; School of Psychology, Level 4, Hughes Building, The University of Adelaide, SA ; Centre for Gambling Education & Research, Southern Cross University, PO Box 157, ; School of Psychology, Level 4, Hughes Building, The University of Adelaide, SA ; Centre for Gambling Education & Research, Southern Cross University, PO Box 157, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Addict Behav",NA,"Addictive behaviors","gaming"
"Activation of the ventral and dorsal striatum during cue reactivity in Internet gaming disorder.","26732520",2017,"May","10.1111/adb.12338 [doi]","Studies conducted in drug addiction suggest a transition in processing of ","Liu, Lu; Yip, Sarah W; Zhang, Jin-Tao; Wang, Ling-Jiao; Shen, Zi-Jiao; Liu, Ben; Ma, Shan-Shan; Yao, Yuan-Wei; Fang, Xiao-Yi","Institute of Developmental Psychology, Beijing Normal University, Beijing, ; Department of Psychiatry, Yale University School of Medicine, New Haven, CT, ; CASA Columbia, Yale University School of Medicine, New Haven, CT, 06519, USA.; State Key Laboratory of Cognitive Neuroscience and Learning and IDG/McGovern ; Center for Collaboration and Innovation in Brain and Learning Sciences, Beijing ; State Key Laboratory of Cognitive Neuroscience and Learning and IDG/McGovern ; Institute of Developmental Psychology, Beijing Normal University, Beijing, ; State Key Laboratory of Cognitive Neuroscience and Learning and IDG/McGovern ; State Key Laboratory of Cognitive Neuroscience and Learning and IDG/McGovern ; State Key Laboratory of Cognitive Neuroscience and Learning and IDG/McGovern ; Institute of Developmental Psychology, Beijing Normal University, Beijing, ","eng","Journal Article","Addict Biol","The authors declare no competing financial interests.","Addiction biology","gaming"
"Reliability and Validity of the Behavioral Addiction Measure for Video Gaming.","26720761",2016,"Jan","10.1089/cyber.2015.0390 [doi]","Most tests of video game addiction have weak construct validity and limited ","Sanders, James L; Williams, Robert J","Faculty of Health Sciences, University of Lethbridge , Lethbridge, Alberta, ; Faculty of Health Sciences, University of Lethbridge , Lethbridge, Alberta, ","eng","Journal Article; Research Support, Non-U.S. Gov't; Validation Study","Cyberpsychol Behav Soc Netw",NA,"Cyberpsychology, behavior and social networking","gaming"
"Positive Outcome Expectancy Mediates the Relationship Between Peer Influence and Internet Gaming Addiction Among Adolescents in Taiwan.","26716791",2016,"Jan","10.1089/cyber.2015.0345 [doi]","The present study examined the role of positive outcome expectancy in the ","Wu, Jo Yung Wei; Ko, Huei-Chen; Wong, Tsui-Yin; Wu, Li-An; Oei, Tian Po","1 Institutes of Allied Health Sciences, National Cheng Kung University , Tainan, ; 1 Institutes of Allied Health Sciences, National Cheng Kung University , Tainan, ; 2 Institutes of Behavioral Medicine, College of Medicine, National Cheng Kung ; 3 Department of Psychology, College of Medical and Health Sciences, Asia ; 4 Taipei Veterans General Hospital Yuli Branch , Yuli Township, Hualian, Taiwan .; 2 Institutes of Behavioral Medicine, College of Medicine, National Cheng Kung ; 5 School of Psychology, The University of Queensland , Queensland, Australia .","eng","Journal Article; Research Support, Non-U.S. Gov't","Cyberpsychol Behav Soc Netw",NA,"Cyberpsychology, behavior and social networking","gaming"
"Withdrawal symptoms in internet gaming disorder: A systematic review.","26704173",2016,"Feb","S0272-7358(15)30118-5 [pii]; 10.1016/j.cpr.2015.11.006 [doi]","Internet gaming disorder (IGD) is currently positioned in the appendix of the ","Kaptsis, Dean; King, Daniel L; Delfabbro, Paul H; Gradisar, Michael","School of Psychology, Flinders University, Australia.; School of Psychology, The University of Adelaide, Australia.; School of Psychology, The University of Adelaide, Australia.; School of Psychology, Flinders University, Australia.","eng","Journal Article; Review; Systematic Review","Clin Psychol Rev",NA,"Clinical psychology review","gaming"
"Testing the Predictive Validity and Construct of Pathological Video Game Use.","26694472",2015,"Dec","10.3390/bs5040602 [doi]","Three studies assessed the construct of pathological video game use and tested ","Groves, Christopher L; Gentile, Douglas; Tapscott, Ryan L; Lynch, Paul J","Department of Psychology, Iowa State University, W112 Lagomarcino Hall, Ames, IA ; Department of Psychology, Iowa State University, W112 Lagomarcino Hall, Ames, IA ; Department of Psychology, Grand View University, 1200 Grandview Ave., Des Moines, ; Arizona Pain Specialists, 21803 N. Scottsdale Rd., Scottsdale, AZ 85255, USA. ","eng","Journal Article","Behav Sci (Basel)",NA,"Behavioral sciences (Basel, Switzerland)","gaming"
"Interpersonal dependency and online gaming addiction.","26690326",2016,"Mar","10.1556/2006.5.2016.002 [doi]","Background and aims The present study explores the relationship between social ","Skarupova, Katerina; Blinka, Lukas","Faculty of Social Studies, Masaryk University , Brno, Czech Republic.; Faculty of Social Studies, Masaryk University , Brno, Czech Republic.","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","gaming"
"Brain connectivity and psychiatric comorbidity in adolescents with Internet gaming disorder.","26689148",2017,"May","10.1111/adb.12347 [doi]","Prolonged Internet video game play may have multiple and complex effects on human ","Han, Doug Hyun; Kim, Sun Mi; Bae, Sujin; Renshaw, Perry F; Anderson, Jeffrey S","Department of Psychiatry, Chung-Ang University Hospital, Seoul, South Korea.; Department of Psychiatry, Chung-Ang University Hospital, Seoul, South Korea.; Industry Academic Cooperation Foundation, Chung-Ang University, Seoul, South ; Brain Institute, University of Utah, Salt Lake City, UT, USA.; Departments of Radiology and Bioengineering, University of Utah, Salt Lake City, ","eng","Journal Article","Addict Biol",NA,"Addiction biology","gaming"
"Griffiths et al.'s comments on the international consensus statement of internet gaming disorder: furthering consensus or hindering progress?","26669531",2016,"Jan","10.1111/add.13189 [doi]",NA,"Petry, Nancy M; Rehbein, Florian; Gentile, Douglas A; Lemmens, Jeroen S; Rumpf, Hans-Jurgen; Mossle, Thomas; Bischof, Gallus; Tao, Ran; Fung, Daniel S S; Borges, Guilherme; Auriacombe, Marc; Gonzalez-Ibanez, Angels; Tam, Philip; O'Brien, Charles P","University of Connecticut School of Medicine, Farmington, CT, USA.; Criminological Research Institute of Lower Saxony, Hanover, Germany.; Iowa State University, Ames, IA, USA.; University of Amsterdam, Amsterdam, the Netherlands.; University of Lubeck, Lubeck, Germany.; Criminological Research Institute of Lower Saxony, Hanover, Germany.; University of Lubeck, Lubeck, Germany.; General Hospital of Beijing Military Region, Beijing, China.; Institute of Mental Health, Singapore.; National Institute of Psychiatry and Metropolitan Autonomous University, Mexico ; Universite de Bordeaux, Bordeaux, France.; University of Connecticut School of Medicine, Farmington, CT, USA.; Hospital de Mataro Barcelona, Spain.; Network for Internet Investigation and Research Australia, Australia.; University of Pennsylvania, Philadelphia, USA.","eng","Comment; Journal Article; Research Support, N.I.H., Extramural","Addiction",NA,"Addiction (Abingdon, England)","gaming"
