"Title","PMID"
"Gambling in the Landscape of Adversity in Youth: Reflections from Men Who Live with Poverty and Homelessness.","27589784"
"[Migration Background and Pathological Gambling: Results of a Nationwide Epidemiological Study on the Impact of Region of Origin in Germany].","27589245"
"Gambling and violence in a nationally representative sample of UK men.","27393746"
"Effects of High Frequency Repeated Transcranial Magnetic Stimulation and Continuous Theta Burst Stimulation on Gambling Reinforcement, Delay Discounting, and Stroop Interference in Men with Pathological Gambling.","27350401"
"Predictability in Pathological Gambling? Applying the Duplication of Purchase Law to the Understanding of Cross-Purchases Between Regular and Pathological Gamblers.","27328818"
"Effect of Pharmacological Interventions on the Fronto-Cingulo-Parietal Cognitive Control Network in Psychiatric Disorders: A Transdiagnostic Systematic Review of fMRI Studies.","27242552"
"A cross-cultural comparison of population gambling patterns and regulatory frameworks: France and Québec.","27171860"
"The involvement of the striatum in decision making.","27069380"
"A survey of impulse control disorders in Parkinson's disease patients in Shanghai area and literature review.","26893825"
"Internet-delivered cognitive-behavioural therapy for concerned significant others of people with problem gambling: study protocol for a randomised wait-list controlled trial.","26656017"
"[The use of agomelatine (valdoxan) in gambling therapy: a pilot study].","26525811"
"Ability to use the wait-and-see strategy in pathological gamblers.","26500070"
"Psychometric properties of the Spanish version of the Passion Scale.","26493580"
"Homelessness and Cognitive Impairment: An Exploratory Study in Tokyo, Japan.","26429839"
"Intertemporal choice in Parkinson's disease and restless legs syndrome.","26427640"
"A Randomised, Double-Blind, Placebo-Controlled Trial of As-Needed Naltrexone in the Treatment of Pathological Gambling.","26339899"
"Racial and Ethnic Differences in Problem Gambling among College Students.","26209271"
"Efficacy of personalized normative feedback as a brief intervention for college student gambling: a randomized controlled trial.","26009785"
"Towards a Validation of the Three Pathways Model of Pathological Gambling.","25980378"
"Pathological and problem gambling in substance use treatment: Results from the National Epidemiologic Survey on Alcohol and Related Conditions (NESARC).","25950376"
"Gambling in Singapore: an overview of history, research, treatment and policy.","25944124"
"Impaired Decision-Making, Higher Impulsivity, and Drug Severity in Substance Dependence and Pathological Gambling.","25918968"
"Sensation-seeking: Dopaminergic modulation and risk for psychopathology.","25907745"
"Towards a comprehensive developmental model of pathological gambling.","25879250"
"Increased corticolimbic connectivity in cocaine dependence versus pathological gambling is associated with drug severity and emotion-related impulsivity.","25818325"
"Piribedil and pathological gambling in six parkinsonian patients.","25742580"
"Prevalence of psychiatric co-morbidity in treatment-seeking problem gamblers: A systematic review and meta-analysis.","25735959"
"Discussion of masochism and pathological gambling: a review of masochism.","25734873"
"N-acetyl-S-(N,N-diethylcarbamoyl) cysteine in rat nucleus accumbens, medial prefrontal cortex, and in rat and human plasma after disulfiram administration.","25720821"
"Disadvantageous decision-making on a rodent gambling task is associated with increased motor impulsivity in a population of male rats.","25703645"
"Early-onset frontotemporal dementia presenting with pathological gambling.","25682087"
"The relationship of DSM-IV pathological gambling to compulsive buying and other possible spectrum disorders: results from the Iowa PG family study.","25660732"
"Parkinson's disease treatment may cause impulse-control disorder via dopamine D3 receptors.","25645960"
"Hypothalamic-pituitary-adrenal axis activity in patients with pathological gambling and internet use disorder.","25619430"
"The ""Pathological Gambling and Epidemiology"" (PAGE) study program: design and fieldwork.","25583586"
"A Longitudinal Examination of Depression Among Gambling Inpatients.","25542199"
"Clinical spectrum of impulse control disorders in Parkinson's disease.","25370355"
"Genetic basis of delay discounting in frequent gamblers: examination of a priori candidates and exploration of a panel of dopamine-related loci.","25365808"
"A counselling line for problem and pathological gambling in South Africa: Preliminary data analysis.","25317344"
"Gamblers seeking treatment: Who does and who doesn't?","25317343"
"Pathological gamblers in Singapore: treatment response at 3 months.","25303985"
"Concomitant development of hypersexuality and delusional jealousy in patients with Parkinson's disease: a case series.","25277963"
"Insular activation during reward anticipation reflects duration of illness in abstinent pathological gamblers.","25250011"
"Cortical volume and folding abnormalities in Parkinson's disease patients with pathological gambling.","25240405"
"Dopamine DRD2/ANKK1 Taq1A and DAT1 VNTR polymorphisms are associated with a cognitive flexibility profile in pathological gamblers.","25237117"
"An exploratory examination of marijuana use, problem-gambling severity, and health correlates among adolescents.","25215219"
"Detecting associations between behavioral addictions and dopamine agonists in the Food & Drug Administration's Adverse Event database.","25215211"
"Psychometric evaluation of the gambling self-efficacy questionnaire with treatment-seeking pathological gamblers.","25180557"
"At-Risk/Problematic Shopping and Gambling in Adolescence.","25117852"
"A model-based analysis of impulsivity using a slot-machine gambling paradigm.","25071497"
"Neuronal and psychological underpinnings of pathological gambling.","25071487"
"Obsessive-compulsive aspects and pathological gambling in an Italian sample.","25057479"
"Exposure to Free-Play Modes in Simulated Online Gaming Increases Risk-Taking in Monetary Gambling.","25023183"
"Anger in pathological gambling: clinical, psychopathological, and personality correlates.","25011386"
"Amantadine and cognitive flexibility: decision making in Parkinson's patients with severe pathological gambling and other impulse control disorders.","24971012"
"The impact of alexithymia on pathological gamblers' decision making: a preliminary study of gamblers recruited in ""sportsbook"" casinos.","24968006"
"Dimensions and disorder specificity of impulsivity in pathological gambling.","24930455"
"Monetary rewards modulate inhibitory control.","24860469"
"Contingency learning in alcohol dependence and pathological gambling: learning and unlearning reward contingencies.","24821534"
