"PMID","Year","Month","Title","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title"
"19962122",2010,"Jan","The importance of the function of exercise in the relationship between obligatory ","10.1016/j.eatbeh.2009.09.001 [doi]","This study tested whether exercising in response to negative affect moderates the ","De Young, Kyle P; Anderson, Drew A","University at Albany, State University of New York, Department of Psychology ","eng","Journal Article","Eat Behav",NA,"Eating behaviors"
"19839057",2010,"Apr","Physical activity and exercise dependence during inpatient treatment of ","10.1002/eat.20769 [doi]","OBJECTIVE: To describe changes in physical activity (PA) and exercise dependence ","Bratland-Sanda, Solfrid; Sundgot-Borgen, Jorunn; Ro, Oyvind; Rosenvinge, Jan H; Hoffart, Asle; Martinsen, Egil W","Research Institute, Modum Bad Psychiatric Center, Vikersund, Norway. ","eng","Journal Article","Int J Eat Disord",NA,"The International journal of eating disorders"
"19786513",2009,"Oct","Correlates of drive for muscularity: the role of anthropometric measures and ","10.1177/1359105309340986 [doi]","Drive for muscularity (DM) is associated with anabolic steroid and supplement ","Chittester, Nickles I; Hausenblas, Heather A","Concordia University Texas, Austin, TX 78726, USA. ","eng","Journal Article","J Health Psychol",NA,"Journal of health psychology"
"19387376",2009,"May","Muscle dysmorphia symptomatology and extreme drive for muscularity in a ","10.1519/JSC.0b013e3181a0547a [doi]","We describe a 23-year-old woman with muscle dysmorphia symptomatology and extreme ","Leone, James E","Department of Movement Arts, Health Promotion, and Leisure Studies, School of ","eng","Case Reports; Journal Article; Retracted Publication","J Strength Cond Res",NA,"Journal of strength and conditioning research"
"19378347",2009,"Jul","Extreme weight change behaviours: are overweight and normal weight adolescents ","10.1002/erv.929 [doi]","This study examined the nature of extreme weight loss behaviours among overweight ","McCabe, Marita P; Ricciardelli, Lina A","School of Psychology, Deakin University, Melbourne, Australia. ","eng","Journal Article","Eur Eat Disord Rev",NA,"European eating disorders review : the journal of the Eating Disorders "
"19221911",2009,"Mar","Excessive exercise in eating disorder patients and in healthy women.","10.1080/00048670802653323 [doi]","OBJECTIVE: In order to elucidate the nature of excessive exercise among ","Mond, Jonathan M; Calogero, Rachel M","School of Psychological Science, LaTrobe University, Bundoora, Australia. ","eng","Journal Article; Research Support, Non-U.S. Gov't","Aust N Z J Psychiatry",NA,"The Australian and New Zealand journal of psychiatry"
"19068338",2008,"Oct","[Confirmative study of a French version of the Exercise Dependence Scale-revised ","10.1016/j.encep.2007.08.004 [doi]","INTRODUCTION: Since the first writings on excessive exercise, there has been an ","Allegre, B; Therme, P","Laboratoire UPRES EA 3294, sport, loisir, sante, et institut federatif de ","fre","Comparative Study; English Abstract; Journal Article","Encephale",NA,"L'Encephale"
"18956613",2008,NA,"[Exercise addiction: a literature review].",NA,"Exercise in appropriate quantity and of proper quality contributes significantly ","Demetrovics, Zsolt; Kurimay, Tamas","Eotvos Lorand Tudomanyegyetem, Addiktologiai Tanszeki Szakcsoport. ","hun","English Abstract; Journal Article; Review","Psychiatr Hung",NA,"Psychiatria Hungarica : A Magyar Pszichiatriai Tarsasag tudomanyos folyoirata"
"18723690",2008,"Nov","Degeneration of dystrophic or injured skeletal muscles induces high expression of ","10.1093/glycob/cwn079 [doi]","Muscle degenerative diseases such as Duchenne Muscular Dystrophy are incurable ","Cerri, Daniel G; Rodrigues, Lilian C; Stowell, Sean R; Araujo, Daniela D; Coelho, Mariana C; Oliveira, Sibere R; Bizario, Joao C S; Cummings, Richard D; Dias-Baruffi, Marcelo; Costa, Maria Cristina R","Muscular Dystrophy Research Center (AADM/UNAERP), School of Medicine, University ","eng","Journal Article; Research Support, Non-U.S. Gov't","Glycobiology",NA,"Glycobiology"
"18682340",2008,"Jul-Aug","Social physique anxiety, obligation to exercise, and exercise choices among ","10.3200/JACH.57.1.7-14 [doi]","OBJECTIVE: The authors examined relationships among social physique anxiety, ","Chu, Hui-Wen; Bushman, Barbara A; Woodard, Rebecca J","Health Promotion and Wellness Management, Missouri State University, Springfield, ","eng","Journal Article","J Am Coll Health",NA,"Journal of American college health : J of ACH"
"18612249",2008,"Jun","Disordered eating in men: a look at perceived stress and excessive exercise.",NA,"Although once considered a 'female' disorder, eating disorders are becoming more ","Spann, N; Pritchard, M","Department of Psychology, Boise State University, Boise, Idaho 83725-1715, USA. ","eng","Journal Article","Eat Weight Disord",NA,"Eating and weight disorders : EWD"
"18555055",2008,"Jul-Aug","Prevalence of exercise dependence and other behavioral addictions among clients ","10.1016/j.comppsych.2007.12.005 [doi]","AIM OF THE STUDY: Exercise dependence is an inadequate pattern of exercise ","Lejoyeux, Michel; Avril, Marine; Richoux, Charlotte; Embouazza, Houcine; Nivoli, Fabrizia","Department of Psychiatry, AP-HP, Hospital Bichat-Claude Bernard, 75877 Paris ","eng","Journal Article","Compr Psychiatry",NA,"Comprehensive psychiatry"
"18420757",2008,"May","The role of exercise dependence for the relationship between exercise behavior ","10.1177/1359105308088520 [doi]","Our study examined the potential mediating or moderating effect of exercise ","Cook, Brian J; Hausenblas, Heather A","Department of Applied Physiology and Kinesiology, College of Health and Human ","eng","Journal Article","J Health Psychol",NA,"Journal of health psychology"
"18380126",2007,"Dec","Symptoms of exercise dependence and physical activity in students.",NA,"Health professionals recognize the benefits of moderate physical activity and ","MacLaren, Vance V; Best, Lisa A","University of New Brunswick. vancemaclaren@gmail.ca","eng","Comparative Study; Journal Article","Percept Mot Skills",NA,"Perceptual and motor skills"
"18308882",2009,"Mar","Contrasting gender differences on two measures of exercise dependence.","10.1136/bjsm.2007.045138 [doi]","OBJECTIVE: Recent studies using multidimensional measures have shown that men ","Weik, M; Hale, B D","Penn State University, Berks, Tulephocken Road, Reading, Pennsylvania 19610, USA.","eng","Journal Article","Br J Sports Med",NA,"British journal of sports medicine"
"17606241",2007,"Aug","Motivational processes associated with unhealthy body change attitudes and ",NA,"OBJECTIVE: The relationship between approach-avoidance motivational processes and ","Mussap, Alexander J","Deakin University, Psychology, 221 Burwood Highway, Melbourne, Vic 3125, ","eng","Journal Article","Eat Behav",NA,"Eating behaviors"
"17606231",2007,"Aug","Obligatory exercise and eating pathology in college females: replication and ",NA,"Although disordered eating behaviors and obligatory exercise are relatively ","Thome, Jennifer L; Espelage, Dorothy L","University of Illinois at Urbana-Champaign, USA.","eng","Journal Article","Eat Behav",NA,"Eating behaviors"
"17540220",2007,"Jun","Emotional reactions following exposure to idealized bodies predict unhealthy body ",NA,"OBJECTIVE: We explored the extent to which changes in emotional states following ","Cahill, Sara; Mussap, Alexander J","School of Psychology, Deakin University, Melbourne, Australia.","eng","Journal Article; Research Support, Non-U.S. Gov't","J Psychosom Res",NA,"Journal of psychosomatic research"
"17535493",2008,"May","Effects of abstinence from habitual involvement in regular exercise on feeling ",NA,"Regular exercise was experimentally reduced to determine its effects on positive ","Hausenblas, Heather A; Gauvin, Lise; Symons Downs, Danielle; Duley, Aaron R","Department of Applied Physiology and Kinesiology, University of Florida, ","eng","Evaluation Study; Journal Article","Br J Health Psychol",NA,"British journal of health psychology"
"17503874",2007,NA,"Psychobiological mechanisms of exercise dependence.",NA,"Exercise dependence (ED) is characterised by an obsessive and unhealthy ","Hamer, Mark; Karageorghis, Costas I","Department of Epidemiology and Public Health, Psychobiology Group, University ","eng","Journal Article","Sports Med",NA,"Sports medicine (Auckland, N.Z.)"
"17188123",2007,"Jan","The continuum model of obligatory exercise: a preliminary investigation.",NA,"OBJECTIVE: The aim of this study was to carry out a preliminary study of the ","Elbourne, Kathryn E; Chen, Jack","Department of Obstetrics and Gynaecology, Faculty of Medicine, University of ","eng","Journal Article","J Psychosom Res",NA,"Journal of psychosomatic research"
"17086353",2006,NA,"[What can a chair on alternatives to animal experimentation effectuate?].",NA,"The DZ foundation has, together with the Thurgau Foundation for Arts and Science ","Leist, Marcel","Doerenkamp-Zbinden Lehrstuhl fur In-Vitro-Methoden zum Tierversuchsersatz, ","ger","English Abstract; Journal Article","ALTEX",NA,"ALTEX"
"17035261",2006,"Nov","Examining exercise dependence symptomatology from a self-determination ",NA,"Background Pulling from Self-Determination Theory (SDT; Deci & Ryan, 1985), this ","Edmunds, Jemma; Ntoumanis, Nikos; Duda, Joan L","Health Services Research Centre, School of Health and Lifestyle Science, Coventry ","eng","Journal Article","J Health Psychol",NA,"Journal of health psychology"
"16967762",2006,"Jun","Beef extract supplementation increases leg muscle mass and modifies skeletal ",NA,"The objective of this research was to investigate the effects of beef extract on ","Yoshihara, Hiroyuki; Wakamatsu, Jun-Ichiro; Kawabata, Fuminori; Mori, Sunao; Haruno, Atsushi; Hayashi, Toshiya; Sekiguchi, Takeshi; Mizunoya, Wataru; Tatsumi, Ryuichi; Ito, Tatsumi; Ikeuchi, Yoshihide","Department of Bioscience and Biotechnology, Graduate School of Agriculture, ","eng","Journal Article; Research Support, Non-U.S. Gov't","J Nutr Sci Vitaminol (Tokyo)",NA,"Journal of nutritional science and vitaminology"
"16920788",2006,"Oct","Psychoeducation: a basic psychotherapeutic intervention for patients with ",NA,"Psychoeducation was originally conceived as a composite of numerous therapeutic ","Bauml, Josef; Frobose, Teresa; Kraemer, Sibylle; Rentrop, Michael; Pitschel-Walz, Gabriele","Hospital of Psychiatry and Psychotherapy, Technical University of Munich, ","eng","Journal Article; Review","Schizophr Bull",NA,"Schizophrenia bulletin"
"16864244",2002,"Spring","Eating disorders and exercise dependence in triathletes.",NA,"Triathletes (N = 203) completed both the Exercise Dependence Questionnaire (EDQ) ","Blaydon, Michelle J; Lindner, Koenraad J","Physical Education and Sports Science Unit, University of Hong Kong, Hong Kong. ","eng","Journal Article","Eat Disord",NA,"Eating disorders"
"16864243",2002,"Spring","Exercise and eating disorders in college-aged women: profiling excessive ",NA,"This study examined associations among excessive exercise, eating disorders, and ","Ackard, Diann M; Brehm, Bonnie J; Steffen, John J","University of Cincinnati, Ohio, USA.","eng","Journal Article","Eat Disord",NA,"Eating disorders"
"16598571",2006,"Jan","[Arguments in favor of Integrated Health Care as regular health care provision in ",NA,"Patients are not outpatients or inpatients, they are ill or healthy. Integrated ","Silber, S","1. Vorsitzender des Bundesverbandes Niedergelassener Kardiologen e. V. (BNK), ","ger","Comparative Study; English Abstract; Journal Article","Clin Res Cardiol",NA,"Clinical research in cardiology : official journal of the German Cardiac Society"
"16231344",2006,"Mar","An update on the definition of ""excessive exercise"" in eating disorders research.",NA,"OBJECTIVE: The current study informed the definition of ""excessive exercise"" by ","Mond, Jonathan M; Hay, Phillipa J; Rodgers, Bryan; Owen, Cathy","Neuropsychiatric Research Institute, Fargo, North Dakota 58103, USA. ","eng","Journal Article","Int J Eat Disord",NA,"The International journal of eating disorders"
"16230993",2005,"Sep","Exercise-dependence in bodybuilders: antecedents and reliability of measurement.",NA,"AIM: The purposes of this study were: a) to examine social and psychological ","Smith, D; Hale, B","Department of Sport and Exercise Sciences, University College Chester, Chester, ","eng","Journal Article; Validation Study","J Sports Med Phys Fitness",NA,"The Journal of sports medicine and physical fitness"
"15991218",2005,"Jul","Does ""excessive"" or ""compulsive"" best describe exercise as a symptom of bulimia ",NA,"OBJECTIVE: The criteria in the 4th ed. of the Diagnostic and Statistical Manual ","Adkins, Emily C; Keel, Pamela K","Department of Psychology, Harvard University, Cambridge, Massachusetts, USA.","eng","Journal Article; Research Support, N.I.H., Extramural; Research Support, U.S. Gov't, P.H.S.","Int J Eat Disord",NA,"The International journal of eating disorders"
"20086364",2005,"Jun","The obligatory exerciser: assessing an overcommitment to exercise.","10.3810/psm.2005.06.101 [doi]","A small group of patients are overly committed to their exercise routines, ","Draeger, John; Yates, Alayne; Crowell, Douglas","Department of Psychiatry, University of Hawaii, Honolulu, HI, 96813, USA.","eng","Journal Article","Phys Sportsmed",NA,"The Physician and sportsmedicine"
"15911594",2005,"Jun","The exercise addiction inventory: a quick and easy screening tool for health ",NA,"BACKGROUND: Exercise addiction is not routinely screened for probably because ","Griffiths, M D; Szabo, A; Terry, A","Psychology Division, Nottingham Trent University, Nottingham NG1 4BU, UK. ","eng","Evaluation Study; Journal Article","Br J Sports Med",NA,"British journal of sports medicine"
"15758857",2004,"Dec","Development of the Muscle Dysmorphia Inventory (MDI).",NA,"AIM: The development of the 6-factor, 27-item Muscle Dysmorphia Inventory (MDI) ","Rhea, D J; Lantz, C D; Cornelius, A E","Department of Kinesiology, Texas Christian University, Ft. Worth, TX 76129, USA. ","eng","Journal Article; Validation Study","J Sports Med Phys Fitness",NA,"The Journal of sports medicine and physical fitness"
