"Title","Author_Info","Journal_Year_Info"
"The effects of an early intervention on adults' gaming-related problems - a pilot study.","Männikkö N, et al.","J Addict Dis. 2022."
"Prevention Strategies to Address Problematic Gaming: An Evaluation of Strategy Support Among Habitual and Problem Gamers.","Stevens MWR, et al.","J Prim Prev. 2021."
"A Case-Control Study on Behavioral Addictions and Neurocognition: Description of the BANCO and BANCO2 Protocols.","Hurel E, et al.","Neuropsychiatr Dis Treat. 2021."
"Development and Validation of Videogame Addiction Scale for Children (VASC).","Yılmaz E, et al.","Int J Ment Health Addict. 2017."
"Impulsivity and related neuropsychological features in regular and addictive first person shooter gaming.","Metcalf O, et al.","Cyberpsychol Behav Soc Netw. 2014."
"Video Games in ADHD and Non-ADHD Children: Modalities of Use and Association With ADHD Symptoms.","Masi L, et al.","Front Pediatr. 2021."
"Advances in problematic usage of the internet research - A narrative review by experts from the European network for problematic usage of the internet.","Fineberg NA, et al.","Compr Psychiatry. 2022."
"Gaming addiction and screen time in a context of increase of internalizing symptoms: Moderation evaluation.","Sousa Tavares HL, et al.","Clin Child Psychol Psychiatry. 2023."
"Does Smartphone Addiction Fall on a Continuum of Addictive Behaviors?","Yu S, et al.","Int J Environ Res Public Health. 2020."
"Physiological arousal deficits in addicted gamers differ based on preferred game genre.","Metcalf O, et al.","Eur Addict Res. 2014."
"Examination of game addiction studies conducted in Turkey: A systematic review study.","Boz C, et al.","Front Psychiatry. 2023."
"Predictors for Digital Game Addiction Among Turkish Adolescents: A Cox's Interaction Model-Based Study.","Irmak AY, et al.","J Addict Nurs. 2019."
"Video game addiction and psychological distress among expatriate adolescents in Saudi Arabia.","Saquib N, et al.","Addict Behav Rep. 2017."
"Pathological game use in adults with and without Autism Spectrum Disorder.","Engelhardt CR, et al.","PeerJ. 2017."
"Video game addiction in gambling disorder: clinical, psychopathological, and personality correlates.","Jiménez-Murcia S, et al.","Biomed Res Int. 2014."
"Gaming Behaviors and the Association with Sleep Duration, Social Jetlag, and Difficulties Falling Asleep among Norwegian Adolescents.","Hamre R, et al.","Int J Environ Res Public Health. 2022."
"Exploring Individual Differences in Online Addictions: the Role of Identity and Attachment.","Monacis L, et al.","Int J Ment Health Addict. 2017."
"eHealth Intervention for Problematic Internet Use (PIU).","Lam LT, et al.","Curr Psychiatry Rep. 2016."
"Debate: Behavioural addictions and technology use - risk and policy recommendations for problematic online gambling and gaming.","Kuss D, et al.","Child Adolesc Ment Health. 2021."
"Skin in the game: Video-game-related cutaneous pathologies in adolescents.","Kyriakou G, et al.","Int J Pediatr Adolesc Med. 2021."
"Are Video Games a Gateway to Gambling? A Longitudinal Study Based on a Representative Norwegian Sample.","Molde H, et al.","J Gambl Stud. 2019."
"Family Factors Associated with Problematic Use of the Internet in Children: A Scoping Review.","Nannatt A, et al.","Indian J Psychol Med. 2022."
"Policy Recommendations for Preventing Problematic Internet Use in Schools: A Qualitative Study of Parental Perspectives.","Throuvala MA, et al.","Int J Environ Res Public Health. 2021."
"Insomnia, sleepiness, anxiety and depression among different types of gamers in African countries.","Sosso FAE, et al.","Sci Rep. 2020."
"Qualitative review and quantitative effect size meta-analyses in brain regions identified by cue-reactivity addiction studies.","Zilberman N, et al.","Neuropsychology. 2019."
"Influence of Esports on stress: A systematic review.","Palanichamy T, et al.","Ind Psychiatry J. 2020."
"Beyond loot boxes: a variety of gambling-like practices in video games are linked to both problem gambling and disordered gaming.","Zendle D.","PeerJ. 2020."
"How do passion for video games and needs frustration explain time spent gaming?","Mills DJ, et al.","Br J Soc Psychol. 2018."
"Self-Amputation in Patient with Body Integrity Dysphoria in Comorbidity with Gender Dysphoria: A Case Report.","Vašečková B, et al.","Psychopathology. 2022."
"The Practice and Feasibility of Screening, Treatment, and Referral for Gaming Problems in Gambling, Alcohol and Other Drugs, and Youth Services.","Park JJ, et al.","Int J Ment Health Addict. 2023."
"How to overcome taxonomical problems in the study of Internet use disorders and what to do with ""smartphone addiction""?","Montag C, et al.","J Behav Addict. 2021."
"Risk factors of Internet addiction and the health effect of internet addiction on adolescents: a systematic review of longitudinal and prospective studies.","Lam LT.","Curr Psychiatry Rep. 2014."
"The effectiveness of a parental guide for prevention of problematic video gaming in children: A public health randomized controlled intervention study.","Krossbakken E, et al.","J Behav Addict. 2018."
"Technology-mediated addictive behaviors constitute a spectrum of related yet distinct conditions: A network perspective.","Baggio S, et al.","Psychol Addict Behav. 2018."
"Prevention of Internet addiction: A systematic review.","Vondráčková P, et al.","J Behav Addict. 2016."
"Current diagnostic procedures and interventions for Gaming Disorders: A Systematic Review.","Costa S, et al.","Front Psychol. 2019."
"Global prevalence of digital addiction in general population: A systematic review and meta-analysis.","Meng SQ, et al.","Clin Psychol Rev. 2022."
"Response to the Regulation of Video Games under the Youth Media Protection Act: A Public Health Perspective.","Lischer S, et al.","Int J Environ Res Public Health. 2022."
"Reward/punishment sensitivities among internet addicts: Implications for their addictive behaviors.","Dong G, et al.","Prog Neuropsychopharmacol Biol Psychiatry. 2013."
"Interactional theory of childhood problematic media use.","Domoff SE, et al.","Hum Behav Emerg Technol. 2020."
"A Qualitative Study of Practitioners' Views on Family Involvement in Treatment Process of Adolescent Internet Addiction.","Lo CKM, et al.","Int J Environ Res Public Health. 2020."
"BehavioR: a digital platform for prevention and management of behavioural addictions.","Balhara YPS, et al.","WHO South East Asia J Public Health. 2019."
"Youth screen use in the ABCD® study.","Bagot KS, et al.","Dev Cogn Neurosci. 2022."
"Video game use in boys with autism spectrum disorder, ADHD, or typical development.","Mazurek MO, et al.","Pediatrics. 2013."
"A longitudinal study of the individual- and group-level problematic gaming and associations with problem gambling among Swedish adolescents.","Vadlin S, et al.","Brain Behav. 2018."
"Exercise addiction in adolescents and emerging adults - Validation of a youth version of the Exercise Addiction Inventory.","Lichtenstein MB, et al.","J Behav Addict. 2018."
"Serious Video Games: Angels or Demons in Patients With Attention-Deficit Hyperactivity Disorder? A Quasi-Systematic Review.","Rodrigo-Yanguas M, et al.","Front Psychiatry. 2022."
"[The relationship between internet addiction and sleep disorders in adolescents of Central Siberia in different types of consumed content].","Tereshchenko SY, et al.","Zh Nevrol Psikhiatr Im S S Korsakova. 2022."
"The Role of Habits in Massive Multiplayer Online Role-Playing Game Usage: Predicting Excessive and Problematic Gaming Through Players' Sensitivity to Situational Cues.","Lukavská K, et al.","Cyberpsychol Behav Soc Netw. 2016."
"Loneliness and Well-Being in Children and Adolescents during the COVID-19 Pandemic: A Systematic Review.","Farrell AH, et al.","Children (Basel). 2023."
"FOXN3 and GDNF Polymorphisms as Common Genetic Factors of Substance Use and Addictive Behaviors.","Vereczkei A, et al.","J Pers Med. 2022."
"An Empirical Exploration of Longitudinal Predictors for Problematic Internet Use and Problematic Gaming Behavior.","Wartberg L, et al.","Psychol Rep. 2021."
"In-session gaming as a tool in treating adolescent problematic gaming.","Nielsen P, et al.","Fam Process. 2023."
"[Excessive Use Patterns and Internet Use Disorders: Effects on Psychosocial and Cognitive Development in Adolescence].","Müller KW, et al.","Prax Kinderpsychol Kinderpsychiatr. 2022."
"The Interaction of Person-Affect-Cognition-Execution (I-PACE) model for addictive behaviors: Update, generalization to addictive behaviors beyond internet-use disorders, and specification of the process character of addictive behaviors.","Brand M, et al.","Neurosci Biobehav Rev. 2019."
"Alcohol and Substance Use Disorders Diagnostic Criteria Changes and Innovations in ICD-11: An Overview.","Matone A, et al.","Clin Psychol Eur. 2022."
"Association between Internet Addiction and Application Usage among Junior High School Students: A Field Survey.","Kawabe K, et al.","Int J Environ Res Public Health. 2021."
"Managing mood-related symptoms utilizing diet, targeted nutrient supplementation, and lifestyle changes: A case series.","Ross K, et al.","Explore (NY). 2022."
"[Self-perception and life satisfaction in video game addiction in young adolescents (11-14 years old)].","Gaetan S, et al.","Encephale. 2012."
"Systematic review of health promotion policies or regulations with CCAT theory.","Purwaningsih E, et al.","J Public Health Res. 2023."
"Relationship between time spent playing internet gaming apps and behavioral problems, sleep problems, alexithymia, and emotion dysregulations in children: a multicentre study.","Ahmed GK, et al.","Child Adolesc Psychiatry Ment Health. 2022."
"Callous-unemotional traits and anxiety in adolescents: a latent profile analysis to identify different types of antisocial behavior in a high-risk community sample.","Michielsen PJS, et al.","Child Adolesc Psychiatry Ment Health. 2022."
"Empirical evidence for robust personality-gaming disorder associations from a large-scale international investigation applying the APA and WHO frameworks.","Montag C, et al.","PLoS One. 2021."
"Delay discounting, risk-taking, and rejection sensitivity among individuals with Internet and Video Gaming Disorders.","Weinstein A, et al.","J Behav Addict. 2016."
"Factors influencing the addiction characteristics of non-suicidal self-injurious behaviors in adolescents: A case-control study.","Zhu J, et al.","Front Psychiatry. 2022."
"Emotional dysregulation predicts problematic gaming in children and youths: a cross-sectional and longitudinal approach.","Schettler LM, et al.","Eur Child Adolesc Psychiatry. 2023."
"Desire thinking promotes decisions to game: The mediating role between gaming urges and everyday decision-making in recreational gamers.","Brandtner A, et al.","Addict Behav Rep. 2020."
"Resource-Strengthening Training for Parents of Adolescents with Problematic Gaming (Res@t-P): A Clinical Pilot Study.","Hülquist J, et al.","Int J Environ Res Public Health. 2022."
"Real-world social support but not in-game social support is related to reduced depression and anxiety associated with problematic gaming.","Tham SM, et al.","Addict Behav. 2020."
"In Search of Reward Deficiency Syndrome (RDS)-free Controls: The ""Holy Grail"" in Genetic Addiction Risk Testing.","Blum K, et al.","Curr Psychopharmacol. 2020."
