"Title","Author_Info","Journal","Year","Label"
"The relationship between online game addiction and aggression, self-control and narcissistic personality traits.","Kim EJ, et al.","Eur Psychiatry",2008,"internet"
"A cross-sectional analysis of video games and attention deficit hyperactivity disorder symptoms in adolescents.","Chan PA, et al.","Ann Gen Psychiatry",2006,"internet"
"Addictive Potential of Social Media: A Cross Sectional Study in Portugal.","Côrte-Real B, et al.","Acta Med Port",2023,"internet"
"Problematic social media use is statistically predicted by using social media for coping motives and by positive reinforcement processes in individuals with high COVID-19-related stress levels.","Moretta T, et al.","J Psychiatr Res",2023,"internet"
"[The Influence of Parental Self-Esteem on Late School-Aged Children's Media Device Addiction: The Mediating Effect of Marital Conflict and Children's Self-Esteem].","Heo D, et al.","J Korean Acad Nurs",2022,"internet"
"The Associations between Daytime Physical Activity, While-in-Bed Smartphone Use, Sleep Delay, and Sleep Quality: A 24-h Investigation among Chinese College Students.","Chen H, et al.","Int J Environ Res Public Health",2022,"internet"
"Problematic internet use as a moderator between personality dimensions and internalizing and externalizing symptoms in adolescence.","Fontana A, et al.","Curr Psychol",2022,"internet"
"The association between problematic internet use and neck pain among Japanese schoolteachers.","Tanabe R, et al.","J Occup Health",2021,"internet"
"Problematic Internet Use Associated with Symptomatic Dry Eye Disease in Medical Students from Peru.","Condori-Meza IB, et al.","Clin Ophthalmol",2021,"internet"
"Excessive and pathological Internet use - Risk-behavior or psychopathology?","Kaess M, et al.","Addict Behav",2021,"internet"
"[The Russian rural school children of adolescent age as Internet users].","Skvortsova ES, et al.","Probl Sotsialnoi Gig Zdravookhranenniiai Istor Med",2020,"internet"
"Psychometric validation of the Internet Gaming Disorder-20 Test among Chinese middle school and university students.","Shu M Y, et al.","J Behav Addict",2019,"internet"
"Effect of Abstinence from Social Media on Time Perception: Differences between Low- and At-Risk for Social Media ""Addiction"" Groups.","Turel O, et al.","Psychiatr Q",2019,"internet"
"Associations of Internet Use with Oral Hygiene Based on National Youth Risk Behavior Survey.","Park S, et al.","Soa Chongsonyon Chongsin Uihak",2018,"internet"
"Impulsivity and history of behavioral addictions are associated with drug use in adolescents.","Chuang CI, et al.","Addict Behav",2017,"internet"
"Brain connectivity and psychiatric comorbidity in adolescents with Internet gaming disorder.","Han DH, et al.","Addict Biol",2017,"internet"
"Striatum morphometry is associated with cognitive control deficits and symptom severity in internet gaming disorder.","Cai C, et al.","Brain Imaging Behav",2016,"internet"
"Service priority and standard performance of community mental health centers in South Korea: a delphi approach.","Lee MS, et al.","Psychiatry Investig",2009,"internet"
"The effects of adolescent physical activity participation on cell phone dependence: The mediating role of self-control.","Zhang D, et al.","Work",2022,"internet"
"[Examining the effects of dissonance-based primary prevention of Internet and computer-game addiction on attitudes toward gaming among grade 5 pupils: A pilot study].","Lindenberg K, et al.","Z Kinder Jugendpsychiatr Psychother",2021,"internet"
"Psychometric Properties of the Nine-Item Problematic Internet Use Questionnaire (PIUQ-9) in a Lithuanian Sample of Students.","Burkauskas J, et al.","Front Psychiatry",2020,"internet"
"Confirmatory Factor Analysis of the Malay Version of the Smartphone Addiction Scale among Medical Students in Malaysia.","Hassim SR, et al.","Int J Environ Res Public Health",2020,"internet"
"The Effects of Group Cognitive Behavioral Therapy on the Improvement of Depression and Anxiety in Adolescents with Problematic Internet Use.","Kim SH, et al.","Soa Chongsonyon Chongsin Uihak",2018,"internet"
"Craving behavioral intervention for internet gaming disorder: remediation of functional connectivity of the ventral striatum.","Zhang JT, et al.","Addict Biol",2018,"internet"
"Impulsivity in Multiplayer Online Battle Arena Gamers: Preliminary Results on Experimental and Self-Report Measures.","Nuyens F, et al.","J Behav Addict",2016,"internet"
"Resting-state regional homogeneity as a biological marker for patients with Internet gaming disorder: A comparison with patients with alcohol use disorder and healthy controls.","Kim H, et al.","Prog Neuropsychopharmacol Biol Psychiatry",2015,"internet"
"Internet abusers associate with a depressive state but not a depressive trait.","Huang AC, et al.","Psychiatry Clin Neurosci",2014,"internet"
"Psycho-Social Correlates of Cyberbullying among Polish Adolescents.","Rębisz S, et al.","Int J Environ Res Public Health",2023,"internet"
"Exploring mediational roles for self-stigma in associations between types of problematic use of internet and psychological distress in youth with ADHD.","Lee KY, et al.","Res Dev Disabil",2023,"internet"
"Validation of the Romanian Version of the Social Media Addiction Scale-Student Form (SMAS-SF) Among Undergraduate Medical Students.","Ursoniu S, et al.","Neuropsychiatr Dis Treat",2022,"internet"
"Social-networks-related stimuli interferes decision making under ambiguity: Interactions with cue-induced craving and problematic social-networks use.","Wegmann E, et al.","J Behav Addict",2021,"internet"
"Aberrant posterior superior temporal sulcus functional connectivity and executive dysfunction in adolescents with internet gaming disorder.","Lee J, et al.","J Behav Addict",2020,"internet"
"Generalised Versus Specific Internet Use-Related Addiction Problems: A Mixed Methods Study on Internet, Gaming, and Social Networking Behaviours.","Lopez-Fernandez O.","Int J Environ Res Public Health",2018,"internet"
"Game Addiction Scale Assessment Through a Nationally Representative Sample of Young Adult Men: Item Response Theory Graded-Response Modeling.","Khazaal Y, et al.","J Med Internet Res",2018,"internet"
"Metacognitions or distress intolerance: The mediating role in the relationship between emotional dysregulation and problematic internet use.","Akbari M.","Addict Behav Rep",2017,"internet"
"A 2-year longitudinal study of prospective predictors of pathological Internet use in adolescents.","Strittmatter E, et al.","Eur Child Adolesc Psychiatry",2016,"internet"
"Problematic Internet use and problematic alcohol use from the cognitive-behavioral model: a longitudinal study among adolescents.","Gámez-Guadix M, et al.","Addict Behav",2015,"internet"
"Association between Facebook dependence and poor sleep quality: a study in a sample of undergraduate students in Peru.","Wolniczak I, et al.","PLoS One",2013,"internet"
"The role of social support on the relationships between internet use and sleep problems in adolescents during COVID-19 pandemic: a multicentre study.","Orhon F, et al.","Child Adolesc Ment Health",2023,"internet"
"Snoring was related to self-reported daytime sleepiness and tiredness in young adults performing compulsory conscript service.","Orjatsalo M, et al.","J Clin Sleep Med",2023,"internet"
"Effects of sleep quality on the association between problematic internet use and quality of life in people with substance use disorder.","Saffari M, et al.","BJPsych Open",2022,"internet"
"[Hikikomori: a possible mental health consequence of the COVID-19 epidemic].","Herold M, et al.","Orv Hetil",2021,"internet"
"Latent Profile of Internet and Internet Game Usage Among South Korean Adolescents During the COVID-19 Pandemic.","Kim D, et al.","Front Psychiatry",2021,"internet"
"Based on a Decision Tree Model for Exploring the Risk Factors of Smartphone Addiction Among Children and Adolescents in China During the COVID-19 Pandemic.","Duan L, et al.","Front Psychiatry",2021,"internet"
"Bidirectional relationship of problematic Internet use with hyperactivity/inattention and depressive symptoms in adolescents: a population-based cohort study.","Morita M, et al.","Eur Child Adolesc Psychiatry",2022,"internet"
"Gambling involvement and problem gambling correlates among European adolescents: results from the European Network for Addictive Behavior study.","Andrie EK, et al.","Soc Psychiatry Psychiatr Epidemiol",2019,"internet"
"Assessment of in vivo microstructure alterations in gray matter using DKI in Internet gaming addiction.","Sun Y, et al.","Behav Brain Funct",2014,"internet"
"E-sports playing and its relation to lifestyle behaviors and psychological well-being: A large-scale study of collegiate e-sports players in China.","Cheng M, et al.","Complement Ther Clin Pract",2023,"internet"
"Relationship between adverse childhood experiences and problematic internet use among young adults: The role of the feeling of loneliness trajectory.","Lin WH, et al.","J Behav Addict",2022,"internet"
"Association between Smartphone Addiction and Suicide.","Shinetsetseg O, et al.","Int J Environ Res Public Health",2022,"internet"
"Nomophobia and Its Associated Factors in Peruvian Medical Students.","Copaja-Corzo C, et al.","Int J Environ Res Public Health",2022,"internet"
"An Observational Study in Manipur State, India on Preventive Behavior Influenced by Social Media During the COVID-19 Pandemic Mediated by Cyberchondria and Information Overload.","Bala R, et al.","J Prev Med Public Health",2021,"internet"
"Classification of probable online social networking addiction: A latent profile analysis from a large-scale survey among Chinese adolescents.","Li JB, et al.","J Behav Addict",2020,"internet"
"Coping Strategies and Factors Related to Problematic Substance Use and Behavioral Addictions Among Adolescents and Young Adults with Cancer.","Grégoire S, et al.","J Adolesc Young Adult Oncol",2020,"internet"
"Psychometric Properties and Factor Structures of Chinese Smartphone Addiction Inventory: Test of Two Models.","Wang HY, et al.","Front Psychol",2018,"internet"
"Psychometric evaluation of the Generalized Problematic Internet Use Scale 2 in an Italian sample.","Fioravanti G, et al.","Cyberpsychol Behav Soc Netw",2013,"internet"
"Association of Smartphone Use and Digital Addiction with Mental Health, Quality of Life, Motivation and Learning of Medical Students: A Two-Year Follow-Up Study.","Machado de Oliveira M, et al.","Psychiatry",2023,"internet"
"Prediction of suicidal ideation among Chinese college students based on radial basis function neural network.","Liao S, et al.","Front Public Health",2022,"internet"
