"Title","Author_Info","Journal_Year_Info"
"Home visitation program for detecting, evaluating and treating socially withdrawn youth in Korea.","Lee YS, et al.","Psychiatry Clin Neurosci. 2013."
"Decision-making and prepotent response inhibition functions in excessive internet users.","Sun DL, et al.","CNS Spectr. 2009."
"Altered Functional Connectivity of the Nucleus Accumbens and Amygdala in Cyber Addiction: A Resting State Functional Magnetic Resonance Imaging Study.","Ko M, et al.","Clin Psychopharmacol Neurosci. 2023."
"Smartphone Use, Digital Addiction and Physical and Mental Health in Community-dwelling Older Adults: a Population-based Survey.","Bertocchi FM, et al.","J Med Syst. 2022."
"A Study on Psychosomatic Problems Related to the Problematic Internet Use among Adolescents at Selected Schools of Aspur Block, Dungarpur, Rajasthan.","Chundawat DS, et al.","Mymensingh Med J. 2022."
"The efficacy of a training program for social skills in reducing addictive Internet behaviors among Palestinian university students.","Affouneh S, et al.","Psicol Reflex Crit. 2021."
"Decision-making, cognitive functions, impulsivity, and media multitasking expectancies in high versus low media multitaskers.","Müller SM, et al.","Cogn Process. 2021."
"Internet, video game and mobile phone addiction in children and adolescents diagnosed with ADHD: A case-control study.","Menéndez-García A, et al.","Adicciones. 2022."
"An investigation into the frequency of addiction to video games in children with attention-deficit hyperactivity disorder.","Razjouyan K, et al.","J Family Med Prim Care. 2020."
"Aggression and Harm-Avoidant Trait Impede Recovery From Internet Gaming Disorder.","Lee SY, et al.","Front Psychiatry. 2018."
"A longitudinal study on psychosocial causes and consequences of Internet gaming disorder in adolescence.","Wartberg L, et al.","Psychol Med. 2019."
"Differences in Resting-state Quantitative Electroencephalography Patterns in Attention Deficit/Hyperactivity Disorder with or without Comorbid Symptoms.","Kim JW, et al.","Clin Psychopharmacol Neurosci. 2017."
"Positive Outcome Expectancy Mediates the Relationship Between Peer Influence and Internet Gaming Addiction Among Adolescents in Taiwan.","Wu JY, et al.","Cyberpsychol Behav Soc Netw. 2016."
"Associations between problematic internet use and adolescents' physical and psychological symptoms: possible role of sleep quality.","An J, et al.","J Addict Med. 2014."
"Psychiatric features of individuals with problematic internet use.","Shapira NA, et al.","J Affect Disord. 2000."
"The Association of Short-Video Problematic Use, Learning Engagement, and Perceived Learning Ineffectiveness among Chinese Vocational Students.","Ye JH, et al.","Healthcare (Basel). 2023."
"Correlates of problematic internet use among undergraduate medical students of Delhi.","Dhamnetiya D, et al.","BMC Psychiatry. 2021."
"Compulsive Health-Related Internet Use and Cyberchondria.","Khazaal Y, et al.","Eur Addict Res. 2021."
"The effects of parental control and warmth on problematic internet use in adolescents: A prospective cohort study.","Lukavská K, et al.","J Behav Addict. 2020."
"Relationship between problematic Internet use and age at initial weekly Internet use.","Nakayama H, et al.","J Behav Addict. 2020."
"Binge-Watching Behaviour: The Role of Impulsivity and Depressive Symptoms.","Steins-Loeber S, et al.","Eur Addict Res. 2020."
"Prevalence and pattern of problematic internet use among engineering students from different colleges in India.","Kumar S, et al.","Indian J Psychiatry. 2019."
"Scales to assess impulsive and compulsive behaviors in Parkinson's disease: Critique and recommendations.","Evans AH, et al.","Mov Disord. 2019."
"Accordance of Adolescent and Parental Ratings of Internet Gaming Disorder and Their Associations with Psychosocial Aspects.","Wartberg L, et al.","Cyberpsychol Behav Soc Netw. 2019."
"A clinical evaluation of the DSM-5 criteria for Internet Gaming Disorder and a pilot study on their applicability to further Internet-related disorders.","Müller KW, et al.","J Behav Addict. 2019."
"Lifestyle Interventions and Prevention of Suicide.","Berardelli I, et al.","Front Psychiatry. 2018."
"Altered Autonomic Functions and Distressed Personality Traits in Male Adolescents with Internet Gaming Addiction.","Kim N, et al.","Cyberpsychol Behav Soc Netw. 2016."
"Characteristics of tinnitus in adolescents and association with psychoemotional factors.","Kim SY, et al.","Laryngoscope. 2017."
"Internet Gaming Disorder Among Slovenian Primary Schoolchildren: Findings From a Nationally Representative Sample of Adolescents.","Pontes HM, et al.","J Behav Addict. 2016."
"Addiction research centres and the nurturing of creativity: the Kurihama medical and addiction centre-a profile.","Tohyama T, et al.","Addiction. 2014."
"Problematic Internet Use among Adults: A Cross-Cultural Study in 15 Countries.","Lopez-Fernandez O, et al.","J Clin Med. 2023."
"Longitudinal Investigations of Autoregressive Cross-Lagged Path Models Among Internet Use, Executive Function Problems, and Maternal Control in Young Korean Children.","Song H.","Front Psychiatry. 2022."
"Smartphone usage and addiction among undergraduate dental students in Malaysia: A cross-sectional study.","Arora A, et al.","J Educ Health Promot. 2022."
"Parent-Child Relationship Quality and Internet Use in a Developing Country: Adolescents' Perspectives.","Nguyen TTP, et al.","Front Psychol. 2022."
"The Self-perception of Text message Dependence Scale (STDS): A Brazilian-Portuguese validation and expansion of its psychometric properties.","Spritzer DT, et al.","Curr Psychol. 2022."
"The role of repetitive transcranial magnetic stimulation (rTMS) in the treatment of behavioral addictions: Two case reports and review of the literature.","Cuppone D, et al.","J Behav Addict. 2021."
"Musculoskeletal Consequences in Cyber-Addicted Students - Is It Really A Matter of Health? A ROC Curve Analysis for Prioritizing Risk Factors.","Heidarimoghadam R, et al.","J Res Health Sci. 2020."
"The relationship between maladaptive personality functioning and problematic technology use in adolescence: A cluster analysis approach.","Amendola S, et al.","Scand J Psychol. 2020."
"The problematic use of social networking sites associates with elevated symptoms in patients with major depressive disorder.","Aydin O, et al.","Int J Soc Psychiatry. 2020."
"What Types of Internet Services Make Adolescents Addicted? Correlates of Problematic Internet Use.","Kim KM, et al.","Neuropsychiatr Dis Treat. 2020."
"Lateral orbitofrontal gray matter abnormalities in subjects with problematic smartphone use.","Lee D, et al.","J Behav Addict. 2019."
"Chronotype: implications for sleep quality in medical students.","Sun J, et al.","Chronobiol Int. 2019."
"Problematic Video Gaming and Problematic Internet Use Among Polish Young Adults.","Cudo A, et al.","Cyberpsychol Behav Soc Netw. 2018."
"Modeling Problematic Facebook Use: Highlighting the role of mood regulation and preference for online social interaction.","Moretta T, et al.","Addict Behav. 2018."
"Health-related quality of life among female university students in Dammam district: Is Internet use related?","Barayan SS, et al.","J Family Community Med. 2018."
"Problematic internet use (PIU): Associations with the impulsive-compulsive spectrum. An application of machine learning in psychiatry.","Ioannidis K, et al.","J Psychiatr Res. 2016."
"Virtual addictions: An examination of problematic social casino game use among at-risk gamblers.","Gainsbury SM, et al.","Addict Behav. 2017."
"Decreased prefrontal lobe interhemispheric functional connectivity in adolescents with internet gaming disorder: a primary study using resting-state FMRI.","Wang Y, et al.","PLoS One. 2015."
"The impact of parental migration on health status and health behaviours among left behind adolescent school children in China.","Gao Y, et al.","BMC Public Health. 2010."
"Proton magnetic resonance spectroscopy (MRS) in individuals with internet gaming.","McGlade EC, et al.","Front Psychiatry. 2022."
"When Does a Lot Become Too Much? A Q Methodological Investigation of UK Student Perceptions of Digital Addiction.","Turner L, et al.","Int J Environ Res Public Health. 2021."
"Problematic Internet Use and Psychological Problems among University Students with Disabilities.","Pino Osuna MJ, et al.","Adicciones. 2021."
"Self-Reported and Parental Assessments of Internet Gaming Disorder, and Their Accordance with DSM-5 Criteria in a Clinical Relevant Population.","Yazdi K, et al.","Cyberpsychol Behav Soc Netw. 2021."
"The functional connectivity between the prefrontal cortex and supplementary motor area moderates the relationship between internet gaming disorder and loneliness.","Dong H, et al.","Prog Neuropsychopharmacol Biol Psychiatry. 2021."
"Validation of smartphone addiction scale - Short version (SAS-SV) in Brazilian adolescents.","Andrade ALM, et al.","Addict Behav. 2020."
"Problematic Internet use and the risk of suicide ideation in Chinese adolescents: A cross-sectional analysis.","Huang Y, et al.","Psychiatry Res. 2020."
"Moderating effects of information-oriented versus escapism-oriented motivations on the relationship between psychological well-being and problematic use of video game live-streaming services.","Chen CY, et al.","J Behav Addict. 2019."
"A pilot study of a group mindfulness-based cognitive-behavioral intervention for smartphone addiction among university students.","Lan Y, et al.","J Behav Addict. 2018."
"Internet gaming disorder: deficits in functional and structural connectivity in the ventral tegmental area-Accumbens pathway.","Wang R, et al.","Brain Imaging Behav. 2019."
"Predictors and consequences of ""Phubbing"" among adolescents and youth in India: An impact evaluation study.","Davey S, et al.","J Family Community Med. 2018."
"Internet Gamblers Differ on Social Variables: A Latent Class Analysis.","Khazaal Y, et al.","J Gambl Stud. 2017."
"Validation of the Social Networking Activity Intensity Scale among Junior Middle School Students in China.","Li J, et al.","PLoS One. 2016."
"Satisfying needs through Social Networking Sites: A pathway towards problematic Internet use for socially anxious people?","Casale S, et al.","Addict Behav Rep. 2015."
"Physiological indicators of pathologic video game use in adolescence.","Coyne SM, et al.","J Adolesc Health. 2015."
"[Functional connectivity of temporal parietal junction in online game addicts:a resting-state functional magnetic resonance imaging study].","Yuan J, et al.","Zhonghua Yi Xue Za Zhi. 2014."
"Principles for the wise use of computers by children.","Straker L, et al.","Ergonomics. 2009."
"A comprehensive review on emerging trends in the dynamic evolution of digital addiction and depression.","Karakose T, et al.","Front Psychol. 2023."
"The Malay version of smartphone addiction scale: Development, factor structure and validation of a short form for Malaysian adolescents.","Ching SM, et al.","Med J Malaysia. 2020."
