"Title","Author_Info","Journal_Year_Info"
"Accurately depicting pathological gamblers: Policy and treatment implications.","Volberg RA, et al.","J Gambl Stud. 1992."
"Does spousal participation in Gamblers Anonymous benefit compulsive gamblers?","Johnson EE, et al.","Psychol Rep. 1992."
"Clinical and behavioral evaluation of pathological gambling in Barcelona, Spain.","Gonzàlez Ibàñez A, et al.","J Gambl Stud. 1992."
"Pinball wizard: the case of a pinball machine addict.","Griffiths MD.","Psychol Rep. 1992."
"[Pathological gambling: a clinical and therapeutic-evolutive study of a group of pathologic gamblers].","Saiz Ruiz J, et al.","Actas Luso Esp Neurol Psiquiatr Cienc Afines. 1992."
"The DSM-III-R impulse control disorders not elsewhere classified: clinical characteristics and relationship to other psychiatric disorders.","McElroy SL, et al.","Am J Psychiatry. 1992."
"Behavioral restraint and symptoms of attention deficit disorder in alcoholics and pathological gamblers.","Carlton PL, et al.","Neuropsychobiology. 1992."
"Examining the relationship between spousal involvement in Gam-Anon and relapse behaviors in pathological gamblers.","Zion MM, et al.","J Gambl Stud. 1991."
"State lotteries and compulsive gambling.","Lorenz VC.","J Gambl Stud. 1990."
"Boredom proneness in pathological gambling.","Blaszczynski A, et al.","Psychol Rep. 1990."
"A review of two measures of pathological gambling in the United States.","Volberg RA, et al.","J Gambl Stud. 1990."
"Gambling: the psychology of a non-drug compulsion.","Dickerson M.","Drug Alcohol Rev. 1990."
"Diazepam-binding inhibitor and corticotropin-releasing hormone in cerebrospinal fluid.","Roy A, et al.","Acta Psychiatr Scand. 1989."
"Does endorsement of the disease concept of alcoholism predict humanitarian attitudes to alcoholics?","Crawford JR, et al.","Int J Addict. 1989."
"SCL-90 assessed psychopathology in pathological gamblers.","Blaszczynski AP, et al.","Psychol Rep. 1988."
"Refining prevalence estimates of pathological gambling.","Volberg RA, et al.","Am J Psychiatry. 1988."
"Pathological gambling and its treatment.","Orford J.","Br Med J (Clin Res Ed). 1988."
"Compulsive gambling: treatment is the real issue.","Schneider JP.","Postgrad Med. 1988."
"Addictive personality factors.","Kagan DM.","J Psychol. 1987."
"'Compulsive' gambling as an addiction: dilemmas.","Dickerson M.","Scott Med J. 1977."
"A hostel for compulsive gamblers.","Beckett HD.","Lancet. 1972."
"Varieties of pathological gambling.","Moran E.","Br J Psychiatry. 1970."
"The compulsive gambler and spouse in group psychotherapy.","Boyd WH, et al.","Int J Group Psychother. 1970."
"Aversion therapy treatment for compulsive gambling.","Cross I.","Nurs Mirror Midwives J. 1966."
"THE COMPULSIVE GAMBLER.","ABRAMS JD, et al.","Lancet. 1964."
"Compulsive gambling.","FINK HK.","Acta Psychother Psychosom. 1961."
"Individuals with problem gambling and obsessive-compulsive disorder learn through distinct reinforcement mechanisms.","Suzuki S, et al.","PLoS Biol. 2023."
"Clinical Indications of Memantine in Psychiatry-Science or Art?","Aljuwaiser M, et al.","Psychopharmacol Bull. 2023."
"Impulse control disorders in hyperprolactinemic patients on dopamine agonist therapy.","Hamidianjahromi A, et al.","Rev Endocr Metab Disord. 2022."
"Prevalence and types of video gaming and gambling activities among adolescent public school students: findings from a cross-sectional study in Italy.","Cena L, et al.","Ital J Pediatr. 2022."
"Problem Gambling Poker Players: Do They Fit into Blaszczynski and Nower's Pathways Model?","Barrault S, et al.","J Gambl Stud. 2023."
"Proneness to Alcohol use Disorder or Pathological Gambling as Differentially Determined by Early Parental and Personality Factors.","Perunicic-Mladenovic I, et al.","J Gambl Stud. 2022."
"[Behavioral Addictions in Psychosomatic Care].","Wölfling K, et al.","Psychother Psychosom Med Psychol. 2022."
"When is it time to stop? When good enough becomes bad enough.","Abramovitch H.","J Anal Psychol. 2021."
"Addictions in patients with atopic dermatitis: a cross-sectional pilot study in Germany.","Pilz AC, et al.","J Eur Acad Dermatol Venereol. 2022."
"Assessing the mediating role of impulsivity between methamphetamine-induced psychotic disorders and increased gambling severity in methamphetamine-dependent individuals.","Dong H, et al.","Eur Arch Psychiatry Clin Neurosci. 2022."
"Alexithymia and Emotion Regulation Strategies in Adolescent Gamblers with and Without At-Risk Profiles.","Estévez A, et al.","J Gambl Stud. 2022."
"The role of repetitive transcranial magnetic stimulation (rTMS) in the treatment of behavioral addictions: Two case reports and review of the literature.","Cuppone D, et al.","J Behav Addict. 2021."
"A randomized controlled trial on a self-guided Internet-based intervention for gambling problems.","Bücker L, et al.","Sci Rep. 2021."
"Impulse Control Disorders in Parkinson's Disease: Epidemiology, Pathogenesis and Therapeutic Strategies.","Zhang JF, et al.","Front Psychiatry. 2021."
"Gambling fallacies: Predicting problem gambling in a national sample.","Leonard CA, et al.","Psychol Addict Behav. 2021."
"The experiences of carers looking after people with Parkinson's disease who exhibit impulsive and compulsive behaviours: An exploratory qualitative study.","McKeown E, et al.","J Clin Nurs. 2020."
"Deficient Decision Making in Pathological Gamblers Correlates With Gray Matter Volume in Medial Orbitofrontal Cortex.","Freinhofer D, et al.","Front Psychiatry. 2020."
"Unpacking common and distinct neuroanatomical alterations in cocaine dependent versus pathological gambling.","Irizar P, et al.","Eur Neuropsychopharmacol. 2020."
"Mobile Phone Addiction Among Children and Adolescents: A Systematic Review.","Sahu M, et al.","J Addict Nurs. 2019."
"Impulse control disorders in Parkinson's disease versus in healthy controls: A different predictive model.","Izzo VA, et al.","J Neuropsychol. 2020."
"Cannabis use, problem-gambling severity, and psychiatric disorders: Data from the National Epidemiological Survey on Alcohol and Related Conditions.","Hammond CJ, et al.","Psychol Addict Behav. 2020."
"Cognitive Distortions in Gamblers and Non-gamblers of a Representative Spanish Sample.","Labrador M, et al.","J Gambl Stud. 2020."
"Pathological Gambling in a Patient on a Dopamine Agonist.","Kalinaga B, et al.","R I Med J (2013). 2019."
"[The treatment of non-chemical addictions].","Egorov AY.","Zh Nevrol Psikhiatr Im S S Korsakova. 2018."
"Prevalence of internet gaming disorder in adolescents: A meta-analysis across three decades.","Fam JY.","Scand J Psychol. 2018."
"The putative lithium-mimetic ebselen reduces impulsivity in rodent models.","Barkus C, et al.","J Psychopharmacol. 2018."
"Connecting with a Slot Machine: Social Exclusion and Anthropomorphization Increase Gambling.","Pancani L, et al.","J Gambl Stud. 2019."
"Who Are the Subjects with Gambling-Related Problems Requiring Treatment? A Study in Northern Italy.","Pavarin RM, et al.","J Clin Med. 2018."
"Dopaminergic Drug Effects on Probability Weighting during Risky Decision Making.","Ojala KE, et al.","eNeuro. 2018."
"Excessive Gambling and Online Gambling Communities.","Sirola A, et al.","J Gambl Stud. 2018."
"Gambling behavior in Parkinson's Disease: Impulsivity, reward mechanism and cortical brain oscillations.","Balconi M, et al.","Psychiatry Res. 2018."
"Both active and sham low-frequency rTMS single sessions over the right DLPFC decrease cue-induced cravings among pathological gamblers seeking treatment: A randomized, double-blind, sham-controlled crossover trial.","Sauvaget A, et al.","J Behav Addict. 2018."
"Testing the Emotional Vulnerability Pathway to Problem Gambling in Culturally Diverse University Students.","Hum S, et al.","J Gambl Stud. 2018."
"Reduced loss aversion in pathological gambling and alcohol dependence is associated with differential alterations in amygdala and prefrontal functioning.","Genauck A, et al.","Sci Rep. 2017."
"Similarities and Differences in Diagnostic Scales.","Xuan B, et al.","Adv Exp Med Biol. 2017."
"Similarities and Differences in Neuroimaging.","Sun YK, et al.","Adv Exp Med Biol. 2017."
"Similarities and Differences in Genetics.","Zhang Y, et al.","Adv Exp Med Biol. 2017."
"Effectiveness of two web-based cognitive bias modification interventions targeting approach and attentional bias in gambling problems: study protocol for a pilot randomised controlled trial.","Boffo M, et al.","Trials. 2017."
"Comorbid pathological gambling, mental health, and substance use disorders: Health-care services provision by clinician specialty.","Rodriguez-Monguio R, et al.","J Behav Addict. 2017."
"Risk Factors for Problem Gambling in California: Demographics, Comorbidities and Gambling Participation.","Volberg RA, et al.","J Gambl Stud. 2018."
"Relationships between Behavioural Addictions and Psychiatric Disorders: What Is Known and What Is Yet to Be Learned?","Starcevic V, et al.","Front Psychiatry. 2017."
"[Stealing as an Impulse Control Disorder Associated with Pramipexole - A Case Report from Forensic Psychiatric Practice].","Clemm von Hohenberg C, et al.","Psychiatr Prax. 2017."
"Comorbidity, family history and personality traits in pathological gamblers compared with healthy controls.","Mann K, et al.","Eur Psychiatry. 2017."
"Relationship between pathological gambling, alexithymia, and gambling type.","Bonnaire C, et al.","Am J Addict. 2017."
"Management of impulse control disorders with deep brain stimulation: A double-edged sword.","Kasemsuk C, et al.","J Neurol Sci. 2017."
"Online and live regular poker players: Do they differ in impulsive sensation seeking and gambling practice?","Barrault S, et al.","J Behav Addict. 2016."
"Mood, motives, and money: An examination of factors that differentiate online and non-online young adult gamblers.","Goldstein AL, et al.","J Behav Addict. 2016."
"Right inferior frontal cortex activity correlates with tolcapone responsivity in problem and pathological gamblers.","Kayser AS, et al.","Neuroimage Clin. 2016."
"Dopamine and Opioid Neurotransmission in Behavioral Addictions: A Comparative PET Study in Pathological Gambling and Binge Eating.","Majuri J, et al.","Neuropsychopharmacology. 2017."
"Strong interactions between learned helplessness and risky decision-making in a rat gambling model.","Nobrega JN, et al.","Sci Rep. 2016."
"Neuronal Nicotinic Receptors Are Crucial for Tuning of E/I Balance in Prelimbic Cortex and for Decision-Making Processes.","Pittaras EC, et al.","Front Psychiatry. 2016."
"Assessing the effects of cocaine dependence and pathological gambling using group-wise sparse representation of natural stimulus FMRI data.","Ren Y, et al.","Brain Imaging Behav. 2017."
"Introduction to Parkinson disease (PD) and its complications.","Marvanova M.","Ment Health Clin. 2016."
"Cognitive and behavioral disorders in Parkinson's disease: an update. II: behavioral disorders.","Trojano L, et al.","Neurol Sci. 2018."
"A unifying Bayesian account of contextual effects in value-based choice.","Rigoli F, et al.","PLoS Comput Biol. 2017."
"Naltrexone in the Treatment of Broadly Defined Behavioral Addictions: A Review and Meta-Analysis of Randomized Controlled Trials.","Mouaffak F, et al.","Eur Addict Res. 2017."
"SOGS-RA gambling scores and substance use in adolescents.","Buja A, et al.","J Behav Addict. 2017."
"Reduced Risk-Taking After Prior Losses in Pathological Gamblers Under Treatment and Healthy Control Group but not in Problem Gamblers.","Bonini N, et al.","J Gambl Stud. 2018."
"Interaction between trait and housing condition produces differential decision-making toward risk choice in a rat gambling task.","Kim WY, et al.","Sci Rep. 2017."
"Partial dopamine agonist-induced pathological gambling and impulse-control deficit on low-dose aripiprazole.","Peterson E, et al.","Australas Psychiatry. 2017."
"Delay discounting differences in brain activation, connectivity, and structure in individuals with addiction: a systematic review protocol.","Owens MM, et al.","Syst Rev. 2017."
"Striatal changes underlie MPEP-mediated suppression of the acquisition and expression of pramipexole-induced place preference in an alpha-synuclein rat model of Parkinson's disease.","Loiodice S, et al.","J Psychopharmacol. 2017."
"Gambling Motives: Do They Explain Cognitive Distortions in Male Poker Gamblers?","Mathieu S, et al.","J Gambl Stud. 2018."
