"Title","Author_Info","Journal","Year","Label"
"Pinball wizard: the case of a pinball machine addict.","Griffiths MD.","Psychol Rep",1992,"gambling"
"[Pathological gambling: a clinical and therapeutic-evolutive study of a group of pathologic gamblers].","Saiz Ruiz J, et al.","Actas Luso Esp Neurol Psiquiatr Cienc Afines",1992,"gambling"
"The DSM-III-R impulse control disorders not elsewhere classified: clinical characteristics and relationship to other psychiatric disorders.","McElroy SL, et al.","Am J Psychiatry",1992,"gambling"
"Behavioral restraint and symptoms of attention deficit disorder in alcoholics and pathological gamblers.","Carlton PL, et al.","Neuropsychobiology",1992,"gambling"
"Examining the relationship between spousal involvement in Gam-Anon and relapse behaviors in pathological gamblers.","Zion MM, et al.","J Gambl Stud",1991,"gambling"
"State lotteries and compulsive gambling.","Lorenz VC.","J Gambl Stud",1990,"gambling"
"Boredom proneness in pathological gambling.","Blaszczynski A, et al.","Psychol Rep",1990,"gambling"
"A review of two measures of pathological gambling in the United States.","Volberg RA, et al.","J Gambl Stud",1990,"gambling"
"Gambling: the psychology of a non-drug compulsion.","Dickerson M.","Drug Alcohol Rev",1990,"gambling"
"Diazepam-binding inhibitor and corticotropin-releasing hormone in cerebrospinal fluid.","Roy A, et al.","Acta Psychiatr Scand",1989,"gambling"
"Does endorsement of the disease concept of alcoholism predict humanitarian attitudes to alcoholics?","Crawford JR, et al.","Int J Addict",1989,"gambling"
"SCL-90 assessed psychopathology in pathological gamblers.","Blaszczynski AP, et al.","Psychol Rep",1988,"gambling"
"Refining prevalence estimates of pathological gambling.","Volberg RA, et al.","Am J Psychiatry",1988,"gambling"
"Pathological gambling and its treatment.","Orford J.","Br Med J (Clin Res Ed)",1988,"gambling"
"Compulsive gambling: treatment is the real issue.","Schneider JP.","Postgrad Med",1988,"gambling"
"Addictive personality factors.","Kagan DM.","J Psychol",1987,"gambling"
"'Compulsive' gambling as an addiction: dilemmas.","Dickerson M.","Scott Med J",1977,"gambling"
"A hostel for compulsive gamblers.","Beckett HD.","Lancet",1972,"gambling"
"Varieties of pathological gambling.","Moran E.","Br J Psychiatry",1970,"gambling"
"The compulsive gambler and spouse in group psychotherapy.","Boyd WH, et al.","Int J Group Psychother",1970,"gambling"
"Aversion therapy treatment for compulsive gambling.","Cross I.","Nurs Mirror Midwives J",1966,"gambling"
"THE COMPULSIVE GAMBLER.","ABRAMS JD, et al.","Lancet",1964,"gambling"
"Compulsive gambling.","FINK HK.","Acta Psychother Psychosom",1961,"gambling"
"A randomized controlled trial on a self-guided Internet-based intervention for gambling problems.","Bücker L, et al.","Sci Rep",2021,"gambling"
"Impulse Control Disorders in Parkinson's Disease: Epidemiology, Pathogenesis and Therapeutic Strategies.","Zhang JF, et al.","Front Psychiatry",2021,"gambling"
"Gambling fallacies: Predicting problem gambling in a national sample.","Leonard CA, et al.","Psychol Addict Behav",2021,"gambling"
"The experiences of carers looking after people with Parkinson's disease who exhibit impulsive and compulsive behaviours: An exploratory qualitative study.","McKeown E, et al.","J Clin Nurs",2020,"gambling"
"Deficient Decision Making in Pathological Gamblers Correlates With Gray Matter Volume in Medial Orbitofrontal Cortex.","Freinhofer D, et al.","Front Psychiatry",2020,"gambling"
"Unpacking common and distinct neuroanatomical alterations in cocaine dependent versus pathological gambling.","Irizar P, et al.","Eur Neuropsychopharmacol",2020,"gambling"
"Mobile Phone Addiction Among Children and Adolescents: A Systematic Review.","Sahu M, et al.","J Addict Nurs",2019,"gambling"
"Impulse control disorders in Parkinson's disease versus in healthy controls: A different predictive model.","Izzo VA, et al.","J Neuropsychol",2020,"gambling"
"Cannabis use, problem-gambling severity, and psychiatric disorders: Data from the National Epidemiological Survey on Alcohol and Related Conditions.","Hammond CJ, et al.","Psychol Addict Behav",2020,"gambling"
"Cognitive Distortions in Gamblers and Non-gamblers of a Representative Spanish Sample.","Labrador M, et al.","J Gambl Stud",2020,"gambling"
"Pathological Gambling in a Patient on a Dopamine Agonist.","Kalinaga B, et al.","R I Med J (2013)",2019,"gambling"
"Reduced loss aversion in pathological gambling and alcohol dependence is associated with differential alterations in amygdala and prefrontal functioning.","Genauck A, et al.","Sci Rep",2017,"gambling"
"Similarities and Differences in Diagnostic Scales.","Xuan B, et al.","Adv Exp Med Biol",2017,"gambling"
"Similarities and Differences in Neuroimaging.","Sun YK, et al.","Adv Exp Med Biol",2017,"gambling"
"Similarities and Differences in Genetics.","Zhang Y, et al.","Adv Exp Med Biol",2017,"gambling"
"Effectiveness of two web-based cognitive bias modification interventions targeting approach and attentional bias in gambling problems: study protocol for a pilot randomised controlled trial.","Boffo M, et al.","Trials",2017,"gambling"
"Comorbid pathological gambling, mental health, and substance use disorders: Health-care services provision by clinician specialty.","Rodriguez-Monguio R, et al.","J Behav Addict",2017,"gambling"
"Risk Factors for Problem Gambling in California: Demographics, Comorbidities and Gambling Participation.","Volberg RA, et al.","J Gambl Stud",2018,"gambling"
"Relationships between Behavioural Addictions and Psychiatric Disorders: What Is Known and What Is Yet to Be Learned?","Starcevic V, et al.","Front Psychiatry",2017,"gambling"
"[Stealing as an Impulse Control Disorder Associated with Pramipexole - A Case Report from Forensic Psychiatric Practice].","Clemm von Hohenberg C, et al.","Psychiatr Prax",2017,"gambling"
"Cognitive and behavioral disorders in Parkinson's disease: an update. II: behavioral disorders.","Trojano L, et al.","Neurol Sci",2018,"gambling"
"A unifying Bayesian account of contextual effects in value-based choice.","Rigoli F, et al.","PLoS Comput Biol",2017,"gambling"
"Naltrexone in the Treatment of Broadly Defined Behavioral Addictions: A Review and Meta-Analysis of Randomized Controlled Trials.","Mouaffak F, et al.","Eur Addict Res",2017,"gambling"
"SOGS-RA gambling scores and substance use in adolescents.","Buja A, et al.","J Behav Addict",2017,"gambling"
"Reduced Risk-Taking After Prior Losses in Pathological Gamblers Under Treatment and Healthy Control Group but not in Problem Gamblers.","Bonini N, et al.","J Gambl Stud",2018,"gambling"
"Interaction between trait and housing condition produces differential decision-making toward risk choice in a rat gambling task.","Kim WY, et al.","Sci Rep",2017,"gambling"
"Partial dopamine agonist-induced pathological gambling and impulse-control deficit on low-dose aripiprazole.","Peterson E, et al.","Australas Psychiatry",2017,"gambling"
"Delay discounting differences in brain activation, connectivity, and structure in individuals with addiction: a systematic review protocol.","Owens MM, et al.","Syst Rev",2017,"gambling"
"Striatal changes underlie MPEP-mediated suppression of the acquisition and expression of pramipexole-induced place preference in an alpha-synuclein rat model of Parkinson's disease.","Loiodice S, et al.","J Psychopharmacol",2017,"gambling"
"Gambling Motives: Do They Explain Cognitive Distortions in Male Poker Gamblers?","Mathieu S, et al.","J Gambl Stud",2018,"gambling"
"Pathological gambling.","Bowden-Jones H.","BMJ",2017,"gambling"
"Modulating risky decision-making in Parkinson's disease by transcranial direct current stimulation.","Benussi A, et al.","Eur J Neurol",2017,"gambling"
"Addiction: an underestimated problem in psoriasis health care.","Zink A, et al.","J Eur Acad Dermatol Venereol",2017,"gambling"
"Post-traumatic stress symptoms in pathological gambling: Potential evidence of anti-reward processes.","Green CL, et al.","J Behav Addict",2017,"gambling"
"The relationship between Impulse Control Disorders and cognitive dysfunctions in Parkinson's Disease: A meta-analysis.","Santangelo G, et al.","Neurosci Biobehav Rev",2017,"gambling"
"Barriers in Access to the Treatment for People with Gambling Disorders. Are They Different from Those Experienced by People with Alcohol and/or Drug Dependence?","Dąbrowska K, et al.","J Gambl Stud",2017,"gambling"
"The effects of a time-based intervention on experienced middle-aged rats.","Peterson JR, et al.","Behav Processes",2016,"gambling"
"Gambling disorders, gambling type preferences, and psychiatric comorbidity among the Thai general population: Results of the 2013 National Mental Health Survey.","Assanangkornchai S, et al.","J Behav Addict",2016,"gambling"
"Trends in Behavior-Analytic Gambling Research and Treatment.","Dixon MR, et al.","Behav Anal",2015,"gambling"
"Prevalence, correlates, psychiatric comorbidities, and suicidality in a community population with problematic Internet use.","Kim BS, et al.","Psychiatry Res",2016,"gambling"
"Relationships Between Problem-Gambling Severity and Psychopathology as Moderated by Income.","Sanacora RL, et al.","J Behav Addict",2016,"gambling"
"Impulse control disorder related behaviours during long-term rotigotine treatment: a post hoc analysis.","Antonini A, et al.","Eur J Neurol",2016,"gambling"
"Trait Impulsivity and Anhedonia: Two Gateways for the Development of Impulse Control Disorders in Parkinson's Disease?","Houeto JL, et al.","Front Psychiatry",2016,"gambling"
"Pathological Gambling in Parkinson's disease patients: Dopaminergic medication or personality traits fault?","Brusa L, et al.","J Neurol Sci",2016,"gambling"
"The Extent and Distribution of Gambling-Related Harms and the Prevention Paradox in a British Population Survey.","Canale N, et al.","J Behav Addict",2016,"gambling"
"Treating Problem Gambling Samples with Cognitive Behavioural Therapy and Mindfulness-Based Interventions: A Clinical Trial.","McIntosh CC, et al.","J Gambl Stud",2016,"gambling"
"Gambling behaviors and psychopathology related to Attention-Deficit/Hyperactivity Disorder (ADHD) in problem and non-problem adult gamblers.","Fatseas M, et al.","Psychiatry Res",2016,"gambling"
"Amplified Striatal Responses to Near-Miss Outcomes in Pathological Gamblers.","Sescousse G, et al.","Neuropsychopharmacology",2016,"gambling"
"Neurobiological considerations in understanding behavioral treatments for pathological gambling.","Potenza MN, et al.","Psychol Addict Behav",2013,"gambling"
"The role of personality in the prediction of treatment outcome in pathological gamblers: a follow-up study.","Ramos-Grille I, et al.","Psychol Assess",2013,"gambling"
"Gambling exposure in virtual reality and modification of urge to gamble.","Giroux I, et al.","Cyberpsychol Behav Soc Netw",2013,"gambling"
"Major depressive disorder in vulnerable groups of older adults, their course and treatment, and psychiatric comorbidity.","Chou KL, et al.","Depress Anxiety",2013,"gambling"
"Pathological gambling and couple: towards an integrative systemic model.","Cunha D, et al.","J Gambl Stud",2014,"gambling"
"Commentary on Petry et al. (2013): Actus Reus--why it matters to pathological gambling treatment.","Bowden-Jones H.","Addiction",2013,"gambling"
"Neuromarketing and consumer neuroscience: contributions to neurology.","Javor A, et al.","BMC Neurol",2013,"gambling"
"Pornography addiction - a supranormal stimulus considered in the context of neuroplasticity.","Hilton DL Jr.","Socioaffect Neurosci Psychol",2013,"gambling"
"[Pathological gambling in patients with Parkinson disease].","Nadeau D, et al.","Sante Ment Que",2012,"gambling"
"Cognitive behavior therapy via the Internet: a systematic review of applications, clinical efficacy and cost-effectiveness.","Hedman E, et al.","Expert Rev Pharmacoecon Outcomes Res",2012,"gambling"
"Impulsive action but not impulsive choice determines problem gambling severity.","Brevers D, et al.","PLoS One",2012,"gambling"
"Has gambling changed after major amendments of gambling regulations in Germany? A propensity score analysis.","Ludwig M, et al.","J Behav Addict",2012,"gambling"
"Depression, pathological dependence, and risky behaviour in adolescence.","Amorosi M, et al.","Psychiatr Danub",2012,"gambling"
